Date:	Sun, Mar 09, 2014		
measured by:	Rotem		
HOPG fresh from the GB, after "anneal", belongs to neg polarity experiment			
Time [s]	CPD stream	Light	SPV
576.501000	-711.485000		
577.001000	-711.556000		
577.501000	-711.778000		
578.001000	-711.909000		
578.501000	-711.913000		
579.001000	-711.882000		
579.501000	-711.836000		
580.001000	-711.689000		
580.501000	-711.858000		
581.001000	-711.795000		
581.501000	-711.957000		
582.001000	-711.444000		
582.501000	-711.334000		
583.001000	-711.170000		
583.501000	-711.411000		
584.001000	-711.140000		
584.501000	-711.221000		
585.001000	-711.134000		
585.501000	-711.269000		
586.001000	-711.425000		
586.501000	-711.607000		
587.001000	-711.476000		
587.501000	-711.396000		
588.001000	-711.634000		
588.501000	-711.561000		
589.001000	-711.173000		
589.501000	-710.969000		
590.001000	-710.676000		
590.501000	-710.741000		
591.001000	-710.544000		
591.501000	-710.673000		
592.001000	-711.052000		
592.501000	-711.087000		
593.001000	-711.156000		
593.501000	-710.950000		
594.001000	-711.071000		
594.501000	-711.123000		
595.001000	-710.926000		
595.501000	-710.844000		
596.001000	-711.050000		
596.501000	-711.020000		
597.001000	-710.975000		
597.501000	-711.278000		
598.001000	-711.290000		
598.501000	-711.115000		
599.001000	-711.086000		
599.501000	-711.099000		
600.001000	-710.847000		
600.501000	-710.908000		
601.001000	-711.179000		
601.501000	-711.101000		
602.001000	-710.812000		
602.501000	-710.765000		
603.001000	-710.620000		
603.501000	-710.228000		
604.001000	-710.100000		
604.501000	-710.666000		
605.001000	-710.553000		
605.501000	-710.642000		
606.001000	-710.615000		
606.501000	-710.798000		
607.001000	-711.157000		
607.501000	-711.312000		
608.001000	-711.047000		
608.501000	-710.590000		
609.001000	-710.638000		
609.501000	-710.787000		
610.001000	-710.978000		
610.501000	-710.715000		
611.001000	-710.840000		
611.501000	-710.433000		
612.001000	-710.326000		
612.501000	-710.513000		
613.001000	-710.375000		
613.501000	-710.414000		
614.001000	-710.174000		
614.501000	-710.566000		
615.001000	-710.563000		
615.501000	-710.886000		
616.001000	-710.783000		
616.501000	-710.499000		
617.001000	-710.370000		
617.501000	-710.340000		
618.001000	-710.490000		
618.501000	-710.413000		
619.001000	-710.042000		
619.501000	-710.370000		
620.001000	-710.396000		
620.501000	-710.222000		
621.001000	-710.451000		
621.501000	-710.673000		
622.001000	-710.484000		
622.501000	-710.462000		
623.001000	-710.606000		
623.501000	-710.643000		
624.001000	-710.871000		
624.501000	-710.518000		
625.001000	-710.573000		
625.501000	-710.260000		
626.001000	-710.228000		
626.501000	-710.170000		
627.001000	-709.838000		
627.501000	-709.662000		
628.001000	-709.736000		
628.501000	-710.143000		
629.001000	-710.055000		
629.501000	-710.041000		
630.001000	-710.085000		
630.501000	-710.429000		
631.001000	-710.634000		
631.501000	-710.593000		
632.001000	-709.987000		
632.501000	-710.163000		
633.001000	-710.086000		
633.501000	-710.007000		
634.001000	-709.932000		
634.501000	-710.126000		
635.001000	-709.912000		
635.501000	-709.555000		
636.001000	-710.077000		
636.501000	-710.391000		
637.001000	-710.434000		
637.501000	-710.157000		
638.001000	-710.285000		
638.501000	-710.300000		
639.001000	-709.863000		
639.501000	-710.153000		
640.001000	-710.217000		
640.501000	-710.267000		
641.001000	-710.054000		
641.501000	-710.005000		
642.001000	-709.756000		
642.501000	-709.499000		
643.001000	-709.675000		
643.501000	-709.669000		
644.001000	-709.473000		
644.501000	-709.764000		
645.001000	-709.784000		
645.501000	-710.074000		
646.001000	-709.885000		
646.501000	-710.016000		
647.001000	-709.656000		
647.501000	-709.746000		
648.001000	-709.657000		
648.501000	-709.501000		
649.001000	-709.101000		
649.501000	-709.083000		
650.001000	-709.066000		
650.501000	-709.292000		
651.001000	-709.316000		
651.501000	-709.746000		
652.001000	-709.826000		
652.501000	-709.154000		
653.001000	-709.186000		
653.501000	-709.481000		
654.001000	-709.468000		
654.501000	-709.802000		
655.001000	-709.929000		
655.501000	-709.484000		
656.001000	-708.994000		
656.501000	-709.213000		
657.001000	-709.089000		
657.501000	-709.029000		
658.001000	-709.222000		
658.501000	-709.524000		
659.001000	-709.893000		
659.501000	-710.088000		
660.001000	-709.956000		
660.501000	-709.561000		
661.001000	-709.478000		
661.501000	-709.694000		
662.001000	-709.398000		
662.501000	-709.588000		
663.001000	-709.644000		
663.501000	-709.514000		
664.001000	-709.241000		
664.501000	-709.147000		
665.001000	-709.193000		
665.501000	-709.184000		
666.001000	-709.247000		
666.501000	-709.278000		
667.001000	-709.106000		
667.501000	-708.839000		
668.001000	-708.952000		
668.501000	-708.895000		
669.001000	-708.721000		
669.501000	-708.728000		
670.001000	-708.948000		
670.501000	-708.808000		
671.001000	-708.436000		
671.501000	-708.547000		
672.001000	-708.734000		
672.501000	-708.779000		
673.001000	-709.189000		
673.501000	-709.366000		
674.001000	-708.853000		
674.501000	-709.249000		
675.001000	-709.463000		
675.501000	-709.141000		
676.001000	-709.265000		
676.501000	-709.316000		
677.001000	-709.239000		
677.501000	-709.226000		
678.001000	-709.012000		
678.501000	-708.844000		
679.001000	-708.484000		
679.501000	-708.362000		
680.001000	-708.444000		
680.501000	-708.292000		
681.001000	-708.269000		
681.501000	-708.674000		
682.001000	-709.273000		
682.501000	-709.413000		
683.001000	-709.538000		
683.501000	-709.715000		
684.001000	-709.187000		
684.501000	-708.952000		
685.001000	-708.810000		
685.501000	-708.607000		
686.001000	-708.327000		
686.501000	-708.669000		
687.001000	-708.757000		
687.501000	-708.674000		
688.001000	-708.710000		
688.501000	-708.828000		
689.001000	-708.753000		
689.501000	-708.854000		
690.001000	-708.853000		
690.501000	-708.800000		
691.001000	-708.885000		
691.501000	-709.007000		
692.001000	-708.862000		
692.501000	-708.617000		
693.001000	-708.527000		
693.501000	-708.501000		
694.001000	-708.203000		
694.501000	-708.356000		
695.001000	-708.271000		
695.501000	-708.378000		
696.001000	-708.273000		
696.501000	-708.740000		
697.001000	-709.120000		
697.501000	-708.949000		
698.001000	-708.951000		
698.501000	-709.201000		
699.001000	-708.765000		
699.501000	-708.696000		
700.001000	-708.551000		
700.501000	-708.152000		
701.001000	-708.110000		
701.501000	-708.251000		
702.001000	-708.187000		
702.501000	-708.316000		
703.001000	-708.217000		
703.501000	-708.334000		
704.001000	-708.312000		
704.501000	-708.539000		
705.001000	-708.632000		
705.501000	-708.620000		
706.001000	-708.673000		
706.501000	-708.581000		
707.001000	-708.641000		
707.501000	-708.239000		
708.001000	-708.179000		
708.501000	-708.342000		
709.001000	-708.477000		
709.501000	-707.973000		
710.001000	-708.108000		
710.501000	-708.063000		
711.001000	-708.148000		
711.501000	-707.979000		
712.001000	-708.371000		
712.501000	-708.262000		
713.001000	-708.141000		
713.501000	-708.168000		
714.001000	-708.163000		
714.501000	-707.836000		
715.001000	-708.051000		
715.501000	-707.912000		
716.001000	-707.735000		
716.501000	-707.996000		
717.001000	-708.177000		
717.501000	-708.037000		
718.001000	-707.683000		
718.501000	-707.710000		
719.001000	-708.039000		
719.501000	-708.087000		
720.001000	-708.074000		
720.501000	-708.309000		
721.001000	-708.149000		
721.501000	-707.812000		
722.001000	-707.821000		
722.501000	-707.734000		
723.001000	-707.570000		
723.501000	-707.949000		
724.001000	-707.929000		
724.501000	-707.739000		
725.001000	-707.892000		
725.501000	-708.198000		
726.001000	-708.393000		
726.501000	-708.045000		
727.001000	-708.091000		
727.501000	-708.340000		
728.001000	-708.108000		
728.501000	-708.237000		
729.001000	-708.101000		
729.501000	-708.223000		
730.001000	-708.158000		
730.501000	-707.441000		
731.001000	-707.578000		
731.501000	-707.581000		
732.001000	-707.723000		
732.501000	-707.548000		
733.001000	-707.445000		
733.501000	-707.667000		
734.001000	-707.962000		
734.501000	-707.530000		
735.001000	-707.736000		
735.501000	-707.810000		
736.001000	-707.760000		
736.501000	-708.035000		
737.001000	-707.904000		
737.501000	-707.862000		
738.001000	-707.369000		
738.501000	-707.407000		
739.001000	-707.277000		
739.501000	-707.247000		
740.001000	-707.550000		
740.501000	-707.881000		
741.001000	-707.957000		
741.501000	-707.843000		
742.001000	-707.808000		
742.501000	-707.397000		
743.001000	-707.802000		
743.501000	-708.157000		
744.001000	-707.737000		
744.501000	-707.487000		
745.001000	-707.237000		
745.501000	-707.187000		
746.001000	-707.212000		
746.501000	-707.264000		
747.001000	-707.547000		
747.501000	-707.285000		
748.001000	-707.037000		
748.501000	-707.127000		
749.001000	-707.358000		
749.501000	-707.637000		
750.001000	-707.653000		
750.501000	-707.483000		
751.001000	-707.473000		
751.501000	-707.514000		
752.001000	-707.562000		
752.501000	-707.491000		
753.001000	-706.847000		
753.501000	-706.958000		
754.001000	-707.314000		
754.501000	-707.274000		
755.001000	-707.018000		
755.501000	-706.911000		
756.001000	-707.191000		
756.501000	-706.906000		
757.001000	-707.096000		
757.501000	-707.291000		
758.001000	-707.532000		
758.501000	-707.169000		
759.001000	-707.265000		
759.501000	-707.174000		
760.001000	-706.996000		
760.501000	-706.895000		
761.001000	-706.959000		
761.501000	-707.104000		
762.001000	-707.000000		
762.501000	-706.825000		
763.001000	-707.108000		
763.501000	-706.917000		
764.001000	-707.290000		
764.501000	-707.053000		
765.001000	-707.314000		
765.501000	-707.477000		
766.001000	-707.349000		
766.501000	-706.823000		
767.001000	-706.775000		
767.501000	-706.871000		
768.001000	-706.956000		
768.501000	-707.039000		
769.001000	-707.085000		
769.501000	-706.952000		
770.001000	-706.603000		
770.501000	-706.773000		
771.001000	-706.702000		
771.501000	-706.903000		
772.001000	-706.857000		
772.501000	-706.845000		
773.001000	-706.798000		
773.501000	-706.920000		
774.001000	-707.223000		
774.501000	-707.091000		
775.001000	-707.088000		
775.501000	-707.242000		
776.001000	-707.421000		
776.501000	-707.159000		
777.001000	-706.855000		
777.501000	-706.379000		
778.001000	-706.579000		
778.501000	-706.808000		
779.001000	-706.694000		
779.501000	-706.948000		
780.001000	-706.747000		
780.501000	-707.005000		
781.001000	-706.809000		
781.501000	-706.749000		
782.001000	-707.123000		
782.501000	-706.785000		
783.001000	-706.434000		
783.501000	-706.655000		
784.001000	-706.847000		
784.501000	-706.696000		
785.001000	-706.421000		
785.501000	-706.550000		
786.001000	-706.596000		
786.501000	-706.874000		
787.001000	-706.707000		
787.501000	-706.789000		
788.001000	-706.707000		
788.501000	-707.090000		
789.001000	-707.181000		
789.501000	-707.130000		
790.001000	-706.841000		
790.501000	-706.687000		
791.001000	-706.786000		
791.501000	-706.382000		
792.001000	-706.480000		
792.501000	-706.429000		
793.001000	-706.254000		
793.501000	-706.064000		
794.001000	-706.233000		
794.501000	-706.388000		
795.001000	-706.566000		
795.501000	-706.752000		
796.001000	-706.901000		
796.501000	-706.676000		
797.001000	-706.504000		
797.501000	-706.349000		
798.001000	-706.294000		
798.501000	-706.203000		
799.001000	-706.072000		
799.501000	-705.883000		
800.001000	-705.983000		
800.501000	-706.091000		
801.001000	-706.182000		
801.501000	-706.392000		
802.001000	-706.495000		
802.501000	-706.385000		
803.001000	-706.494000		
803.501000	-706.568000		
804.001000	-706.394000		
804.501000	-706.421000		
805.001000	-706.320000		
805.501000	-706.433000		
806.001000	-706.744000		
806.501000	-706.768000		
807.001000	-706.302000		
807.501000	-706.021000		
808.001000	-706.057000		
808.501000	-706.090000		
809.001000	-706.125000		
809.501000	-706.185000		
810.001000	-706.108000		
810.501000	-706.001000		
811.001000	-706.446000		
811.501000	-706.442000		
812.001000	-706.355000		
812.501000	-706.251000		
813.001000	-706.250000		
813.501000	-706.275000		
814.001000	-706.656000		
814.501000	-706.422000		
815.001000	-705.938000		
815.501000	-705.837000		
816.001000	-705.903000		
816.501000	-706.038000		
817.001000	-706.093000		
817.501000	-706.244000		
818.001000	-706.301000		
818.501000	-706.216000		
819.001000	-706.561000		
819.501000	-706.580000		
820.001000	-706.306000		
820.501000	-706.030000		
821.001000	-706.120000		
821.501000	-705.775000		
822.001000	-705.747000		
822.501000	-706.141000		
823.001000	-705.621000		
823.501000	-705.377000		
824.001000	-705.306000		
824.501000	-705.563000		
825.001000	-705.501000		
825.501000	-705.700000		
826.001000	-705.932000		
826.501000	-706.156000		
827.001000	-706.276000		
827.501000	-706.343000		
828.001000	-705.971000		
828.501000	-705.803000		
829.001000	-706.043000		
829.501000	-706.156000		
830.001000	-705.814000		
830.501000	-705.882000		
831.001000	-705.785000		
831.501000	-705.653000		
832.001000	-705.585000		
832.501000	-705.790000		
833.001000	-705.794000		
833.501000	-705.674000		
834.001000	-705.820000		
834.501000	-705.854000		
835.001000	-705.601000		
835.501000	-705.501000		
836.001000	-705.797000		
836.501000	-705.545000		
837.001000	-705.833000		
837.501000	-705.761000		
838.001000	-705.541000		
838.501000	-705.564000		
839.001000	-705.489000		
839.501000	-705.393000		
840.001000	-705.287000		
840.501000	-705.472000		
841.001000	-705.904000		
841.501000	-705.646000		
842.001000	-705.770000		
842.501000	-705.892000		
843.001000	-705.437000		
843.501000	-705.410000		
844.001000	-705.385000		
844.501000	-705.607000		
845.001000	-705.531000		
845.501000	-705.694000		
846.001000	-705.770000		
846.501000	-705.175000		
847.001000	-705.020000		
847.501000	-704.862000		
848.001000	-705.166000		
848.501000	-705.386000		
849.001000	-705.910000		
849.501000	-705.947000		
850.001000	-705.718000		
850.501000	-705.699000		
851.001000	-706.070000		
851.501000	-706.046000		
852.001000	-705.638000		
852.501000	-705.464000		
853.001000	-705.483000		
853.501000	-705.428000		
854.001000	-705.210000		
854.501000	-705.308000		
855.001000	-705.313000		
855.501000	-705.261000		
856.001000	-705.747000		
856.501000	-705.390000		
857.001000	-705.547000		
857.501000	-705.562000		
858.001000	-705.084000		
858.501000	-704.985000		
859.001000	-705.285000		
859.501000	-705.102000		
860.001000	-704.873000		
860.501000	-705.245000		
861.001000	-705.120000		
861.501000	-704.840000		
862.001000	-704.473000		
862.501000	-704.248000		
863.001000	-704.613000		
863.501000	-704.745000		
864.001000	-705.089000		
864.501000	-704.701000		
865.001000	-704.884000		
865.501000	-705.263000		
866.001000	-705.579000		
866.501000	-705.487000		
867.001000	-705.237000		
867.501000	-705.196000		
868.001000	-704.897000		
868.501000	-704.596000		
869.001000	-704.917000		
869.501000	-704.777000		
870.001000	-704.490000		
870.501000	-704.417000		
871.001000	-704.583000		
871.501000	-704.406000		
872.001000	-704.545000		
872.501000	-704.760000		
873.001000	-705.213000		
873.501000	-705.021000		
874.001000	-705.016000		
874.501000	-705.217000		
875.001000	-705.031000		
875.501000	-704.687000		
876.001000	-704.956000		
876.501000	-704.961000		
877.001000	-704.754000		
877.501000	-704.917000		
878.001000	-704.940000		
878.501000	-704.679000		
879.001000	-704.628000		
879.501000	-704.913000		
880.001000	-704.825000		
880.501000	-704.925000		
881.001000	-705.049000		
881.501000	-704.917000		
882.001000	-704.982000		
882.501000	-705.302000		
883.001000	-705.056000		
883.501000	-705.008000		
884.001000	-704.998000		
884.501000	-704.862000		
885.001000	-704.871000		
885.501000	-704.577000		
886.001000	-704.430000		
886.501000	-704.295000		
887.001000	-704.319000		
887.501000	-704.524000		
888.001000	-704.726000		
888.501000	-704.773000		
889.001000	-704.825000		
889.501000	-704.821000		
890.001000	-704.749000		
890.501000	-704.608000		
891.001000	-704.693000		
891.501000	-704.737000		
892.001000	-704.794000		
892.501000	-704.628000		
893.001000	-704.810000		
893.501000	-704.913000		
894.001000	-705.007000		
894.501000	-704.835000		
895.001000	-704.610000		
895.501000	-704.557000		
896.001000	-705.009000		
896.501000	-705.108000		
897.001000	-704.536000		
897.501000	-704.356000		
898.001000	-704.659000		
898.501000	-704.265000		
899.001000	-704.272000		
899.501000	-704.224000		
900.001000	-704.189000		
900.501000	-704.002000		
901.001000	-704.042000		
901.501000	-704.265000		
902.001000	-704.438000		
902.501000	-704.406000		
903.001000	-704.355000		
903.501000	-704.198000		
904.001000	-704.360000		
904.501000	-704.174000		
905.001000	-704.096000		
905.501000	-704.326000		
906.001000	-703.999000		
906.501000	-703.773000		
907.001000	-703.661000		
907.501000	-703.608000		
908.001000	-703.625000		
908.501000	-704.000000		
909.001000	-704.151000		
909.501000	-704.082000		
910.001000	-704.155000		
910.501000	-704.136000		
911.001000	-704.265000		
911.501000	-704.147000		
912.001000	-704.463000		
912.501000	-704.675000		
913.001000	-704.401000		
913.501000	-704.062000		
914.001000	-704.136000		
914.501000	-704.501000		
915.001000	-703.848000		
915.501000	-703.832000		
916.001000	-703.766000		
916.501000	-704.054000		
917.001000	-704.038000		
917.501000	-703.967000		
918.001000	-704.238000		
918.501000	-704.574000		
919.001000	-704.749000		
919.501000	-704.650000		
920.001000	-704.415000		
920.501000	-704.464000		
921.001000	-704.620000		
921.501000	-704.328000		
922.001000	-704.210000		
922.501000	-704.017000		
923.001000	-703.795000		
923.501000	-703.757000		
924.001000	-703.900000		
924.501000	-703.761000		
925.001000	-703.690000		
925.501000	-703.687000		
926.001000	-704.053000		
926.501000	-704.309000		
927.001000	-704.444000		
927.501000	-704.508000		
928.001000	-704.334000		
928.501000	-704.340000		
929.001000	-704.442000		
929.501000	-704.205000		
930.001000	-704.074000		
930.501000	-703.983000		
931.001000	-703.939000		
931.501000	-703.922000		
932.001000	-703.977000		
932.501000	-703.819000		
933.001000	-704.210000		
933.501000	-703.873000		
934.001000	-703.768000		
934.501000	-703.754000		
935.001000	-704.081000		
935.501000	-704.325000		
936.001000	-704.458000		
936.501000	-704.168000		
937.001000	-704.425000		
937.501000	-704.282000		
938.001000	-703.647000		
938.501000	-703.788000		
939.001000	-703.964000		
939.501000	-703.590000		
940.001000	-703.333000		
940.501000	-703.632000		
941.001000	-703.654000		
941.501000	-703.626000		
942.001000	-703.857000		
942.501000	-703.821000		
943.001000	-703.887000		
943.501000	-703.648000		
944.001000	-703.634000		
944.501000	-703.178000		
945.001000	-703.277000		
945.501000	-703.514000		
946.001000	-703.292000		
946.501000	-702.941000		
947.001000	-703.182000		
947.501000	-703.343000		
948.001000	-703.248000		
948.501000	-703.573000		
949.001000	-703.724000		
949.501000	-703.983000		
950.001000	-704.262000		
950.501000	-704.453000		
951.001000	-704.093000		
951.501000	-703.885000		
952.001000	-703.710000		
952.501000	-703.625000		
953.001000	-703.264000		
953.501000	-703.103000		
954.001000	-703.058000		
954.501000	-703.150000		
955.001000	-703.610000		
955.501000	-703.653000		
956.001000	-703.761000		
956.501000	-703.636000		
957.001000	-703.895000		
957.501000	-704.420000		
958.001000	-703.993000		
958.501000	-703.696000		
959.001000	-703.858000		
959.501000	-703.952000		
960.001000	-703.810000		
960.501000	-703.698000		
961.001000	-703.671000		
961.501000	-703.518000		
962.001000	-703.819000		
962.501000	-703.635000		
963.001000	-703.467000		
963.501000	-703.699000		
964.001000	-703.734000		
964.501000	-703.509000		
965.001000	-703.305000		
965.501000	-703.415000		
966.001000	-703.561000		
966.501000	-703.344000		
967.001000	-703.478000		
967.501000	-703.665000		
968.001000	-703.327000		
968.501000	-703.308000		
969.001000	-702.990000		
969.501000	-702.874000		
970.001000	-702.986000		
970.501000	-702.954000		
971.001000	-703.071000		
971.501000	-703.549000		
972.001000	-703.494000		
972.501000	-703.425000		
973.001000	-703.300000		
973.501000	-703.586000		
974.001000	-703.531000		
974.501000	-703.478000		
975.001000	-703.237000		
975.501000	-703.399000		
976.001000	-703.642000		
976.501000	-703.249000		
977.001000	-703.318000		
977.501000	-703.026000		
978.001000	-702.933000		
978.501000	-703.049000		
979.001000	-702.621000		
979.501000	-702.528000		
980.001000	-702.806000		
980.501000	-702.681000		
981.001000	-702.771000		
981.501000	-703.228000		
982.001000	-703.208000		
982.501000	-703.391000		
983.001000	-703.169000		
983.501000	-703.081000		
984.001000	-703.107000		
984.501000	-703.092000		
985.001000	-703.106000		
985.501000	-703.000000		
986.001000	-702.903000		
986.501000	-703.020000		
987.001000	-703.524000		
987.501000	-703.865000		
988.001000	-703.578000		
988.501000	-703.385000		
989.001000	-703.182000		
989.501000	-703.239000		
990.001000	-703.347000		
990.501000	-703.308000		
991.001000	-703.272000		
991.501000	-703.111000		
992.001000	-702.913000		
992.501000	-702.855000		
993.001000	-702.824000		
993.501000	-702.822000		
994.001000	-702.923000		
994.501000	-703.135000		
995.001000	-703.350000		
995.501000	-703.172000		
996.001000	-703.019000		
996.501000	-702.867000		
997.001000	-702.968000		
997.501000	-703.042000		
998.001000	-702.774000		
998.501000	-702.697000		
999.001000	-703.004000		
999.501000	-702.922000		
1000.001000	-702.724000		
1000.501000	-703.118000		
1001.001000	-702.989000		
1001.501000	-702.502000		
1002.001000	-702.335000		
1002.501000	-702.536000		
1003.001000	-702.780000		
1003.501000	-702.936000		
1004.001000	-702.866000		
1004.501000	-702.928000		
1005.001000	-702.914000		
1005.501000	-702.854000		
1006.001000	-702.847000		
1006.501000	-702.570000		
1007.001000	-702.855000		
1007.501000	-702.969000		
1008.001000	-702.700000		
1008.501000	-702.282000		
1009.001000	-702.608000		
1009.501000	-702.570000		
1010.001000	-702.672000		
1010.501000	-703.006000		
1011.001000	-703.134000		
1011.501000	-702.862000		
1012.001000	-703.194000		
1012.501000	-703.193000		
1013.001000	-702.761000		
1013.501000	-702.693000		
1014.001000	-703.047000		
1014.501000	-702.796000		
1015.001000	-702.595000		
1015.501000	-702.716000		
1016.001000	-702.761000		
1016.501000	-702.473000		
1017.001000	-702.501000		
1017.501000	-702.348000		
1018.001000	-702.141000		
1018.501000	-702.481000		
1019.001000	-702.687000		
1019.501000	-702.903000		
1020.001000	-702.867000		
1020.501000	-702.952000		
1021.001000	-702.687000		
1021.501000	-702.438000		
1022.001000	-702.518000		
1022.501000	-702.724000		
1023.001000	-702.621000		
1023.501000	-702.475000		
1024.001000	-702.361000		
1024.501000	-702.250000		
1025.001000	-702.191000		
1025.501000	-702.647000		
1026.001000	-702.518000		
1026.501000	-702.463000		
1027.001000	-702.507000		
1027.501000	-702.517000		
1028.001000	-702.616000		
1028.501000	-702.809000		
1029.001000	-702.814000		
1029.501000	-702.695000		
1030.001000	-702.287000		
1030.501000	-702.022000		
1031.001000	-702.249000		
1031.501000	-702.239000		
1032.001000	-702.138000		
1032.501000	-701.938000		
1033.001000	-701.878000		
1033.501000	-701.934000		
1034.001000	-701.874000		
1034.501000	-701.890000		
1035.001000	-702.058000		
1035.501000	-702.079000		
1036.001000	-702.229000		
1036.501000	-702.411000		
1037.001000	-702.669000		
1037.501000	-702.294000		
1038.001000	-702.077000		
1038.501000	-702.096000		
1039.001000	-701.868000		
1039.501000	-701.686000		
1040.001000	-701.756000		
1040.501000	-701.874000		
1041.001000	-702.115000		
1041.501000	-701.666000		
1042.001000	-702.068000		
1042.501000	-702.179000		
1043.001000	-702.304000		
1043.501000	-702.413000		
1044.001000	-702.431000		
1044.501000	-702.551000		
1045.001000	-702.095000		
1045.501000	-702.144000		
1046.001000	-702.008000		
1046.501000	-701.894000		
1047.001000	-702.056000		
1047.501000	-702.050000		
1048.001000	-702.013000		
1048.501000	-701.966000		
1049.001000	-701.931000		
1049.501000	-701.867000		
1050.001000	-701.985000		
1050.501000	-702.149000		
1051.001000	-702.276000		
1051.501000	-702.272000		
1052.001000	-702.195000		
1052.501000	-702.208000		
1053.001000	-701.963000		
1053.501000	-702.173000		
1054.001000	-702.220000		
1054.501000	-701.621000		
1055.001000	-701.551000		
1055.501000	-701.691000		
1056.001000	-701.662000		
1056.501000	-701.502000		
1057.001000	-702.000000		
1057.501000	-701.715000		
1058.001000	-701.642000		
1058.501000	-701.662000		
1059.001000	-701.881000		
1059.501000	-701.706000		
1060.001000	-701.829000		
1060.501000	-702.073000		
1061.001000	-701.819000		
1061.501000	-701.678000		
1062.001000	-701.698000		
1062.501000	-701.721000		
1063.001000	-701.607000		
1063.501000	-701.487000		
1064.001000	-701.539000		
1064.501000	-701.509000		
1065.001000	-701.617000		
1065.501000	-701.636000		
1066.001000	-701.983000		
1066.501000	-702.186000		
1067.001000	-702.152000		
1067.501000	-702.162000		
1068.001000	-702.212000		
1068.501000	-702.195000		
1069.001000	-701.892000		
1069.501000	-701.562000		
1070.001000	-701.787000		
1070.501000	-701.943000		
1071.001000	-701.700000		
1071.501000	-701.317000		
1072.001000	-701.153000		
1072.501000	-701.236000		
1073.001000	-701.262000		
1073.501000	-701.449000		
1074.001000	-701.303000		
1074.501000	-701.626000		
1075.001000	-701.772000		
1075.501000	-701.763000		
1076.001000	-701.760000		
1076.501000	-701.309000		
1077.001000	-701.529000		
1077.501000	-701.420000		
1078.001000	-701.513000		
1078.501000	-701.412000		
1079.001000	-701.288000		
1079.501000	-701.020000		
1080.001000	-701.365000		
1080.501000	-701.527000		
1081.001000	-701.465000		
1081.501000	-701.487000		
1082.001000	-701.728000		
1082.501000	-702.135000		
1083.001000	-701.906000		
1083.501000	-701.649000		
1084.001000	-701.586000		
1084.501000	-701.343000		
1085.001000	-701.446000		
1085.501000	-701.277000		
1086.001000	-701.417000		
1086.501000	-701.486000		
1087.001000	-701.496000		
1087.501000	-701.944000		
1088.001000	-701.771000		
1088.501000	-701.333000		
1089.001000	-701.522000		
1089.501000	-701.651000		
1090.001000	-701.590000		
1090.501000	-701.830000		
1091.001000	-701.604000		
1091.501000	-701.538000		
1092.001000	-701.884000		
1092.501000	-701.806000		
1093.001000	-701.507000		
1093.501000	-701.262000		
1094.001000	-700.964000		
1094.501000	-700.841000		
1095.001000	-700.961000		
1095.501000	-700.681000		
1096.001000	-701.084000		
1096.501000	-701.180000		
1097.001000	-701.270000		
1097.501000	-701.475000		
1098.001000	-701.419000		
1098.501000	-701.476000		
1099.001000	-701.377000		
1099.501000	-701.636000		
1100.001000	-701.761000		
1100.501000	-701.525000		
1101.001000	-701.292000		
1101.501000	-700.935000		
1102.001000	-701.014000		
1102.501000	-700.888000		
1103.001000	-701.343000		
1103.501000	-701.569000		
1104.001000	-701.201000		
1104.501000	-701.177000		
1105.001000	-701.447000		
1105.501000	-701.452000		
1106.001000	-701.793000		
1106.501000	-701.659000		
1107.001000	-701.558000		
1107.501000	-701.458000		
1108.001000	-701.399000		
1108.501000	-701.496000		
1109.001000	-701.121000		
1109.501000	-700.863000		
1110.001000	-701.155000		
1110.501000	-701.319000		
1111.001000	-701.123000		
1111.501000	-700.941000		
1112.001000	-701.184000		
1112.501000	-701.662000		
1113.001000	-701.258000		
1113.501000	-701.448000		
1114.001000	-701.508000		
1114.501000	-701.137000		
1115.001000	-701.329000		
1115.501000	-701.273000		
1116.001000	-701.047000		
1116.501000	-700.915000		
1117.001000	-700.892000		
1117.501000	-700.691000		
1118.001000	-700.583000		
1118.501000	-700.662000		
1119.001000	-700.820000		
1119.501000	-700.590000		
1120.001000	-700.851000		
1120.501000	-700.556000		
1121.001000	-700.674000		
1121.501000	-700.924000		
1122.001000	-700.922000		
1122.501000	-700.787000		
1123.001000	-700.865000		
1123.501000	-701.228000		
1124.001000	-701.164000		
1124.501000	-700.917000		
1125.001000	-700.579000		
1125.501000	-700.553000		
1126.001000	-700.613000		
1126.501000	-700.870000		
1127.001000	-700.858000		
1127.501000	-700.944000		
1128.001000	-701.218000		
1128.501000	-701.288000		
1129.001000	-701.273000		
1129.501000	-701.335000		
1130.001000	-701.368000		
1130.501000	-701.151000		
1131.001000	-700.927000		
1131.501000	-700.917000		
1132.001000	-701.326000		
1132.501000	-701.132000		
1133.001000	-700.812000		
1133.501000	-700.734000		
1134.001000	-700.302000		
1134.501000	-700.338000		
1135.001000	-700.481000		
1135.501000	-700.490000		
1136.001000	-700.881000		
1136.501000	-700.834000		
1137.001000	-700.867000		
1137.501000	-700.548000		
1138.001000	-700.693000		
1138.501000	-700.751000		
1139.001000	-700.634000		
1139.501000	-700.792000		
1140.001000	-700.788000		
1140.501000	-700.612000		
1141.001000	-700.435000		
1141.501000	-700.465000		
1142.001000	-700.488000		
1142.501000	-700.498000		
1143.001000	-700.468000		
1143.501000	-700.954000		
