Date:	Sun, Nov 03, 2013		
577.000000	-612.176000		
577.500000	-612.417000		
578.000000	-612.207000		
578.500000	-612.633000		
579.000000	-612.434000		
579.500000	-612.371000		
580.000000	-612.404000		
580.500000	-612.385000		
581.000000	-612.467000		
581.500000	-612.654000		
582.000000	-612.315000		
582.500000	-612.445000		
583.000000	-612.330000		
583.500000	-612.054000		
584.000000	-612.178000		
584.500000	-612.376000		
585.000000	-612.067000		
585.500000	-612.433000		
586.000000	-612.660000		
586.500000	-612.613000		
587.000000	-612.514000		
587.500000	-612.351000		
588.000000	-612.383000		
588.500000	-612.432000		
589.000000	-612.419000		
589.500000	-612.489000		
590.000000	-612.524000		
590.500000	-612.352000		
591.000000	-612.256000		
591.500000	-612.456000		
592.000000	-612.310000		
592.500000	-611.959000		
593.000000	-612.063000		
593.500000	-612.181000		
594.000000	-612.080000		
594.500000	-611.864000		
595.000000	-611.982000		
595.500000	-612.138000		
596.000000	-612.401000		
596.500000	-612.404000		
597.000000	-612.000000		
597.500000	-612.156000		
598.000000	-612.060000		
598.500000	-612.077000		
599.000000	-612.200000		
599.500000	-611.795000		
600.000000	-612.040000		
600.500000	-612.306000		
601.000000	-612.385000		
601.500000	-612.325000		
602.000000	-612.276000		
602.500000	-612.463000		
603.000000	-612.205000		
603.500000	-612.142000		
604.000000	-612.093000		
604.500000	-612.260000		
605.000000	-612.180000		
605.500000	-612.104000		
606.000000	-612.500000		
606.500000	-612.418000		
607.000000	-612.064000		
607.500000	-612.163000		
608.000000	-612.324000		
608.500000	-612.257000		
609.000000	-612.178000		
609.500000	-611.992000		
610.000000	-612.186000		
610.500000	-612.190000		
611.000000	-612.396000		
611.500000	-612.315000		
612.000000	-612.535000		
612.500000	-612.395000		
613.000000	-612.199000		
613.500000	-612.177000		
614.000000	-612.391000		
614.500000	-612.218000		
615.000000	-612.574000		
615.500000	-612.435000		
616.000000	-612.458000		
616.500000	-612.444000		
617.000000	-612.393000		
617.500000	-611.941000		
618.000000	-612.331000		
618.500000	-612.451000		
619.000000	-611.997000		
619.500000	-611.857000		
620.000000	-612.064000		
620.500000	-611.962000		
621.000000	-612.155000		
621.500000	-612.057000		
622.000000	-612.373000		
622.500000	-612.276000		
623.000000	-612.270000		
623.500000	-612.093000		
624.000000	-612.147000		
624.500000	-611.963000		
625.000000	-612.050000		
625.500000	-612.210000		
626.000000	-612.099000		
626.500000	-612.007000		
627.000000	-612.198000		
627.500000	-612.093000		
628.000000	-611.836000		
628.500000	-611.766000		
629.000000	-611.964000		
629.500000	-611.797000		
630.000000	-612.113000		
630.500000	-611.856000		
631.000000	-611.928000		
631.500000	-611.667000		
632.000000	-611.642000		
632.500000	-611.617000		
633.000000	-611.511000		
633.500000	-611.614000		
634.000000	-611.329000		
634.500000	-611.395000		
635.000000	-611.290000		
635.500000	-611.680000		
636.000000	-611.722000		
636.500000	-611.836000		
637.000000	-611.564000		
637.500000	-611.540000		
638.000000	-611.767000		
638.500000	-611.991000		
639.000000	-611.956000		
639.500000	-611.852000		
640.000000	-611.760000		
640.500000	-611.402000		
641.000000	-611.489000		
641.500000	-611.774000		
642.000000	-611.649000		
642.500000	-611.527000		
643.000000	-611.904000		
643.500000	-611.784000		
644.000000	-611.551000		
644.500000	-611.399000		
645.000000	-611.409000		
645.500000	-611.625000		
646.000000	-611.461000		
646.500000	-611.657000		
647.000000	-611.545000		
647.500000	-611.675000		
648.000000	-611.734000		
648.500000	-611.661000		
649.000000	-611.601000		
649.500000	-611.537000		
650.000000	-611.484000		
650.500000	-611.431000		
651.000000	-611.542000		
651.500000	-611.891000		
652.000000	-611.848000		
652.500000	-611.694000		
653.000000	-611.626000		
653.500000	-611.422000		
654.000000	-611.495000		
654.500000	-611.888000		
655.000000	-611.652000		
655.500000	-611.443000		
656.000000	-611.448000		
656.500000	-611.623000		
657.000000	-611.554000		
657.500000	-611.533000		
658.000000	-611.662000		
658.500000	-611.629000		
659.000000	-611.478000		
659.500000	-611.916000		
660.000000	-611.548000		
660.500000	-611.643000		
661.000000	-611.143000		
661.500000	-611.313000		
662.000000	-611.294000		
662.500000	-611.248000		
663.000000	-611.358000		
663.500000	-611.394000		
664.000000	-611.298000		
664.500000	-611.564000		
665.000000	-611.593000		
665.500000	-611.723000		
666.000000	-611.455000		
666.500000	-611.520000		
667.000000	-611.355000		
667.500000	-611.693000		
668.000000	-611.429000		
668.500000	-611.310000		
669.000000	-611.231000		
669.500000	-611.310000		
670.000000	-611.598000		
670.500000	-611.434000		
671.000000	-611.077000		
671.500000	-611.479000		
672.000000	-611.352000		
672.500000	-611.162000		
673.000000	-611.334000		
673.500000	-611.739000		
674.000000	-611.389000		
674.500000	-611.391000		
675.000000	-611.497000		
675.500000	-611.568000		
676.000000	-611.250000		
676.500000	-611.018000		
677.000000	-611.190000		
677.500000	-611.549000		
678.000000	-611.552000		
678.500000	-611.559000		
679.000000	-611.442000		
679.500000	-611.539000		
680.000000	-611.203000		
680.500000	-611.598000		
681.000000	-611.616000		
681.500000	-611.370000		
682.000000	-611.723000		
682.500000	-611.486000		
683.000000	-611.706000		
683.500000	-611.486000		
684.000000	-611.201000		
684.500000	-611.351000		
685.000000	-611.535000		
685.500000	-611.650000		
686.000000	-611.354000		
686.500000	-611.135000		
687.000000	-611.495000		
687.500000	-611.308000		
688.000000	-611.695000		
688.500000	-611.467000		
689.000000	-611.649000		
689.500000	-611.388000		
690.000000	-611.418000		
690.500000	-611.612000		
691.000000	-611.780000		
691.500000	-611.590000		
692.000000	-611.569000		
692.500000	-611.727000		
693.000000	-611.633000		
693.500000	-611.633000		
694.000000	-611.558000		
694.500000	-611.673000		
695.000000	-611.768000		
695.500000	-611.228000		
696.000000	-611.411000		
696.500000	-611.552000		
697.000000	-611.435000		
697.500000	-611.474000		
698.000000	-611.542000		
698.500000	-611.304000		
699.000000	-611.253000		
699.500000	-611.493000		
700.000000	-611.567000		
700.500000	-611.438000		
701.000000	-611.041000		
701.500000	-611.063000		
702.000000	-611.305000		
702.500000	-611.218000		
703.000000	-611.229000		
703.500000	-611.183000		
704.000000	-611.268000		
704.500000	-611.046000		
705.000000	-611.449000		
705.500000	-611.416000		
706.000000	-611.207000		
706.500000	-611.214000		
707.000000	-611.568000		
707.500000	-611.420000		
708.000000	-611.659000		
708.500000	-611.331000		
709.000000	-611.423000		
709.500000	-611.454000		
710.000000	-611.651000		
710.500000	-611.372000		
711.000000	-611.487000		
711.500000	-611.716000		
712.000000	-611.410000		
712.500000	-611.586000		
713.000000	-611.506000		
713.500000	-611.559000		
714.000000	-611.483000		
714.500000	-611.746000		
715.000000	-611.764000		
715.500000	-611.638000		
716.000000	-611.343000		
716.500000	-611.543000		
717.000000	-611.647000		
717.500000	-611.630000		
718.000000	-611.717000		
718.500000	-611.799000		
719.000000	-611.395000		
719.500000	-611.759000		
720.000000	-611.449000		
720.500000	-611.677000		
721.000000	-611.575000		
721.500000	-611.453000		
722.000000	-611.473000		
722.500000	-611.486000		
723.000000	-611.414000		
723.500000	-611.449000		
724.000000	-611.577000		
724.500000	-611.495000		
725.000000	-611.708000		
725.500000	-611.848000		
726.000000	-611.777000		
726.500000	-611.705000		
727.000000	-611.561000		
727.500000	-611.618000		
728.000000	-611.567000		
728.500000	-611.428000		
729.000000	-611.483000		
729.500000	-611.647000		
730.000000	-611.746000		
730.500000	-611.481000		
731.000000	-611.534000		
731.500000	-611.698000		
732.000000	-611.460000		
732.500000	-611.417000		
733.000000	-611.679000		
733.500000	-611.574000		
734.000000	-611.697000		
734.500000	-611.665000		
735.000000	-611.676000		
735.500000	-611.676000		
736.000000	-611.623000		
736.500000	-611.245000		
737.000000	-611.507000		
737.500000	-611.221000		
738.000000	-611.301000		
738.500000	-611.465000		
739.000000	-611.564000		
739.500000	-611.343000		
740.000000	-611.568000		
740.500000	-611.428000		
741.000000	-611.482000		
741.500000	-611.298000		
742.000000	-611.418000		
742.500000	-611.429000		
743.000000	-611.194000		
743.500000	-610.945000		
744.000000	-611.066000		
744.500000	-611.306000		
745.000000	-611.160000		
745.500000	-611.270000		
746.000000	-611.248000		
746.500000	-611.552000		
747.000000	-611.119000		
747.500000	-611.222000		
748.000000	-611.381000		
748.500000	-611.293000		
749.000000	-611.401000		
749.500000	-611.328000		
750.000000	-611.059000		
750.500000	-611.036000		
751.000000	-611.000000		
751.500000	-611.502000		
752.000000	-611.238000		
752.500000	-611.154000		
753.000000	-611.507000		
753.500000	-611.538000		
754.000000	-611.237000		
754.500000	-611.367000		
755.000000	-611.289000		
755.500000	-611.001000		
756.000000	-610.980000		
756.500000	-611.105000		
757.000000	-611.196000		
757.500000	-611.241000		
758.000000	-610.944000		
758.500000	-611.091000		
759.000000	-611.320000		
759.500000	-611.081000		
760.000000	-611.052000		
760.499000	-611.203000		
761.000000	-611.300000		
761.500000	-611.146000		
762.000000	-611.313000		
762.500000	-611.176000		
763.000000	-611.354000		
763.500000	-611.317000		
764.000000	-611.331000		
764.500000	-611.389000		
765.000000	-611.257000		
765.500000	-611.278000		
766.000000	-611.661000		
766.500000	-611.429000		
767.000000	-611.453000		
772.999000	-611.355000		
773.500000	-611.280000		
774.000000	-611.364000		
774.500000	-611.423000		
775.000000	-611.113000		
775.500000	-611.247000		
776.000000	-611.270000		
776.500000	-611.449000		
777.000000	-611.203000		
777.500000	-611.560000		
778.000000	-611.371000		
778.500000	-611.096000		
779.000000	-611.303000		
779.500000	-611.501000		
779.999000	-611.215000		
780.500000	-611.378000		
781.000000	-611.286000		
781.499000	-611.893000		
782.000000	-611.703000		
782.499000	-611.395000		
782.999000	-611.308000		
783.499000	-611.081000		
783.999000	-611.214000		
