Date:	Wed, Dec 25, 2013		
measured by:	Rotem		
Nir's alumina sample			
Time [s]	CPD stream	Light	SPV
202.000000	0.896000		
202.500000	0.895800		
203.000000	0.895600		
203.500000	0.895300		
204.000000	0.895600		
204.500000	0.895200		
205.000000	0.895100		
205.500000	0.895700		
206.000000	0.895800		
206.500000	0.895800		
207.000000	0.895800		
207.500000	0.895900		
208.000000	0.896000		
208.500000	0.895600		
209.000000	0.895400		
209.500000	0.895400		
210.000000	0.895100		
210.500000	0.895700		
211.000000	0.895500		
211.500000	0.895200		
212.000000	0.895800		
212.500000	0.895600		
213.000000	0.895800		
213.500000	0.895600		
214.000000	0.896700		
214.500000	0.896900		
215.000000	0.896700		
215.500000	0.896600		
216.000000	0.896500		
216.500000	0.896100		
217.000000	0.896100		
217.500000	0.895600		
218.000000	0.895600		
218.500000	0.895300		
219.000000	0.895600		
219.500000	0.895900		
220.000000	0.895600		
220.500000	0.896000		
221.000000	0.895600		
221.500000	0.895600		
222.000000	0.895500		
222.500000	0.895400		
223.000000	0.894700		
223.500000	0.894100		
224.000000	0.894500		
224.500000	0.894000		
225.000000	0.894200		
225.500000	0.893500		
226.000000	0.893400		
226.500000	0.894300		
227.000000	0.894600		
227.500000	0.894900		
228.000000	0.894500		
228.500000	0.894300		
229.000000	0.894300		
229.500000	0.894700		
230.000000	0.894400		
230.500000	0.894800		
231.000000	0.895000		
231.500000	0.894600		
232.000000	0.894800		
232.500000	0.894600		
233.000000	0.894600		
233.500000	0.894600		
234.000000	0.894800		
234.500000	0.894500		
235.000000	0.894700		
235.500000	0.894500		
236.000000	0.894000		
236.500000	0.894000		
237.000000	0.894200		
237.500000	0.894500		
238.000000	0.894400		
238.500000	0.894300		
239.000000	0.893800		
239.500000	0.894000		
240.000000	0.893600		
240.500000	0.893700		
241.000000	0.893800		
241.500000	0.893800		
242.000000	0.893800		
242.500000	0.894200		
243.000000	0.894100		
243.500000	0.893300		
244.000000	0.893600		
244.500000	0.893300		
245.000000	0.893600		
245.500000	0.893100		
246.000000	0.893100		
246.500000	0.893500		
247.000000	0.893700		
247.500000	0.893900		
248.000000	0.893700		
248.500000	0.893800		
249.000000	0.893900		
249.500000	0.893700		
250.000000	0.893900		
250.500000	0.893500		
251.000000	0.893100		
251.500000	0.893100		
252.000000	0.893200		
252.500000	0.893000		
253.000000	0.893300		
253.500000	0.893500		
254.000000	0.893400		
254.500000	0.893200		
255.000000	0.893000		
255.500000	0.893500		
256.000000	0.893700		
256.500000	0.893500		
257.000000	0.893400		
257.500000	0.893500		
258.000000	0.894200		
258.500000	0.894800		
259.000000	0.894900		
259.500000	0.895100		
260.000000	0.894500		
260.500000	0.895000		
261.000000	0.894700		
261.500000	0.895200		
262.000000	0.895000		
262.500000	0.895400		
263.000000	0.895400		
263.500000	0.895200		
264.000000	0.894600		
264.500000	0.894400		
265.000000	0.894200		
265.500000	0.894400		
266.000000	0.894800		
266.500000	0.894700		
267.000000	0.894400		
267.500000	0.894500		
268.000000	0.895200		
268.500000	0.894800		
269.000000	0.894700		
269.500000	0.894700		
270.000000	0.893900		
270.500000	0.893500		
271.000000	0.893900		
271.500000	0.894300		
272.000000	0.894900		
272.500000	0.894400		
273.000000	0.895100		
273.500000	0.894600		
274.000000	0.894600		
274.500000	0.894700		
275.000000	0.894300		
275.500000	0.894300		
276.000000	0.894200		
276.500000	0.893700		
277.000000	0.894000		
277.500000	0.893600		
278.000000	0.894200		
278.500000	0.894100		
279.000000	0.894200		
279.500000	0.894300		
280.000000	0.894500		
280.500000	0.894400		
281.000000	0.894200		
281.500000	0.894100		
282.000000	0.894100		
282.500000	0.893500		
283.000000	0.894200		
283.500000	0.894100		
284.000000	0.893800		
284.500000	0.894200		
285.000000	0.894200		
285.500000	0.894000		
286.000000	0.894400		
286.500000	0.894000		
287.000000	0.893900		
287.500000	0.894200		
288.000000	0.893800		
