Date:	Wed, Dec 11, 2013		
38.001000	-37.511600		
38.501000	-36.887600		
39.001000	-36.579900		
39.501000	-36.747300		
40.001000	-36.531000		
40.501000	-36.254300		
41.001000	-36.249000		
41.501000	-36.508300		
42.001000	-36.191900		
42.501000	-35.783800		
43.001000	-36.118000		
43.501000	-35.885900		
44.001000	-35.498500		
44.501000	-35.448100		
45.001000	-35.673800		
45.501000	-35.353400		
46.001000	-34.952200		
46.501000	-35.020000		
47.001000	-34.786400		
47.501000	-34.768700		
48.001000	-34.394900		
48.501000	-34.334100		
49.001000	-34.528000		
49.501000	-34.149400		
50.001000	-33.832200		
50.501000	-34.156600		
51.001000	-33.999300		
51.501000	-33.594300		
52.001000	-33.600900		
52.501000	-33.208900		
53.001000	-33.348000		
53.501000	-33.269600		
54.001000	-33.035000		
54.501000	-32.750000		
55.001000	-32.517200		
55.501000	-32.685400		
56.001000	-32.523800		
56.501000	-32.416300		
57.001000	-32.459200		
57.501000	-32.287400		
58.001000	-32.115200		
58.501000	-32.168900		
59.001000	-32.127000		
59.501000	-31.956000		
60.001000	-31.616200		
60.501000	-31.406900		
61.001000	-31.665300		
61.501000	-31.178800		
62.001000	-31.211700		
62.501000	-30.926000		
63.001000	-31.194000		
63.501000	-30.958100		
64.001000	-30.789400		
64.501000	-30.685900		
65.001000	-30.606400		
65.501000	-30.631200		
66.001000	-30.269600		
66.501000	-30.100800		
67.001000	-30.267800		
67.501000	-30.044100		
68.001000	-29.907500		
68.501000	-29.616100		
69.001000	-29.686700		
69.501000	-29.770300		
70.001000	-29.596400		
70.501000	-29.063900		
71.001000	-29.230200		
71.501000	-29.287600		
72.001000	-29.224100		
72.501000	-29.103400		
73.001000	-28.854500		
73.501000	-28.680100		
74.001000	-28.715400		
74.501000	-28.347600		
75.001000	-28.356000		
75.501000	-28.427200		
76.001000	-28.092500		
76.501000	-28.170500		
77.001000	-28.107200		
77.501000	-27.991900		
78.001000	-27.946400		
78.501000	-27.689000		
79.001000	-27.613300		
79.501000	-27.683600		
80.001000	-27.608600		
80.501000	-27.425000		
81.001000	-27.209100		
81.501000	-27.083100		
82.001000	-26.965100		
82.501000	-26.995000		
83.001000	-27.220200		
83.501000	-26.767200		
84.001000	-26.428400		
84.501000	-26.632500		
85.001000	-26.425900		
85.501000	-26.445300		
86.001000	-26.412300		
86.501000	-26.223300		
87.001000	-25.993600		
87.501000	-25.856300		
88.001000	-25.870100		
88.501000	-25.884700		
89.001000	-25.755000		
89.501000	-25.723000		
90.001000	-25.601900		
90.501000	-25.566800		
91.001000	-25.473700		
91.501000	-25.096100		
92.001000	-25.220700		
92.501000	-25.247000		
93.001000	-25.307800		
93.501000	-24.779200		
94.001000	-24.564200		
94.501000	-24.921500		
95.001000	-24.588500		
95.501000	-24.725300		
96.001000	-24.263500		
96.501000	-24.551000		
97.001000	-24.527500		
97.501000	-23.888500		
98.001000	-23.892500		
98.501000	-24.101500		
99.001000	-23.962000		
99.501000	-23.987700		
100.001000	-23.838700		
100.501000	-23.694700		
101.001000	-23.644000		
101.501000	-23.304100		
102.001000	-23.518100		
102.501000	-23.420300		
103.001000	-23.294800		
103.501000	-23.262100		
104.001000	-23.190000		
104.501000	-22.949500		
105.001000	-23.199600		
105.501000	-23.114700		
106.001000	-22.726200		
106.501000	-22.784000		
107.001000	-22.783800		
107.501000	-22.531900		
108.001000	-22.459300		
108.501000	-22.304700		
109.001000	-22.203600		
109.501000	-22.320500		
110.001000	-22.133700		
110.501000	-21.957100		
111.001000	-21.929800		
111.501000	-22.027300		
112.001000	-21.832000		
112.501000	-21.870600		
113.001000	-21.484700		
113.501000	-21.857600		
114.001000	-21.519900		
114.501000	-21.547900		
115.001000	-21.275600		
115.501000	-21.603000		
116.001000	-21.248300		
116.501000	-21.336000		
117.001000	-21.129600		
117.501000	-20.936000		
118.001000	-20.845000		
118.501000	-20.640300		
119.001000	-20.938600		
119.501000	-20.739200		
120.001000	-20.776900		
120.501000	-20.639400		
121.001000	-20.368900		
121.501000	-20.339700		
122.001000	-20.005900		
122.501000	-20.292500		
123.001000	-20.057200		
123.501000	-20.002400		
124.001000	-19.873100		
124.501000	-19.910200		
125.001000	-19.841700		
125.501000	-19.802400		
126.001000	-19.368400		
126.501000	-19.654100		
127.001000	-19.746200		
127.501000	-19.786600		
128.001000	-19.378900		
128.501000	-19.220600		
129.001000	-19.426200		
129.501000	-19.095700		
130.001000	-19.186500		
130.501000	-19.026000		
131.001000	-19.326900		
131.501000	-19.155600		
132.001000	-19.006000		
132.501000	-18.916100		
133.001000	-18.661800		
133.501000	-18.580400		
134.001000	-18.758600		
134.501000	-18.498100		
135.001000	-18.355100		
135.501000	-18.230900		
136.001000	-18.296900		
136.501000	-18.166000		
137.001000	-18.140500		
137.501000	-17.969500		
138.001000	-18.253600		
138.501000	-17.987700		
139.001000	-17.905600		
139.501000	-17.720400		
140.001000	-17.634900		
140.501000	-17.699100		
141.000000	-17.709000		
141.501000	-17.488500		
142.000000	-17.826200		
142.501000	-17.547800		
143.000000	-17.208500		
143.501000	-17.529200		
144.000000	-17.462600		
144.501000	-16.948200		
145.001000	-17.214800		
145.500000	-17.056000		
146.001000	-17.021000		
146.500000	-16.983500		
147.001000	-16.932100		
147.500000	-16.865500		
148.001000	-16.882700		
148.501000	-16.636200		
149.001000	-16.709700		
149.501000	-16.676400		
150.000000	-16.558400		
150.501000	-16.401900		
151.000000	-16.480400		
151.501000	-16.433000		
152.001000	-16.287300		
152.501000	-16.116600		
153.001000	-15.871200		
153.501000	-16.323900		
154.001000	-16.289000		
154.501000	-15.902100		
155.001000	-15.809400		
155.501000	-15.869300		
156.001000	-15.806600		
156.501000	-15.921900		
157.001000	-15.724000		
157.501000	-15.879100		
158.001000	-15.565800		
158.501000	-15.842300		
159.001000	-15.451600		
159.501000	-15.371700		
160.001000	-15.261200		
160.501000	-15.383100		
161.001000	-15.132800		
161.501000	-15.249800		
162.001000	-14.942100		
162.501000	-14.976600		
163.001000	-15.021600		
163.501000	-14.711400		
164.001000	-14.869600		
164.501000	-14.719000		
165.001000	-14.773700		
165.501000	-14.630900		
166.001000	-14.874900		
166.501000	-14.458200		
167.001000	-14.642100		
167.501000	-14.501900		
168.001000	-14.643700		
168.501000	-14.407200		
169.001000	-14.208600		
169.501000	-14.468300		
170.001000	-14.069400		
170.501000	-14.057600		
171.001000	-14.061000		
171.501000	-14.189800		
172.001000	-14.133700		
172.501000	-14.106800		
173.001000	-13.678300		
173.501000	-13.937500		
174.001000	-13.996700		
174.501000	-13.915300		
175.001000	-13.410300		
175.501000	-13.708600		
176.001000	-13.701500		
176.501000	-13.789300		
177.001000	-13.353500		
177.501000	-13.422400		
178.001000	-13.543700		
178.501000	-13.184100		
179.001000	-13.387800		
179.501000	-13.147900		
180.001000	-13.328700		
180.501000	-12.935100		
181.001000	-12.939700		
181.501000	-13.139300		
182.001000	-12.945600		
182.501000	-12.642600		
183.001000	-12.956700		
183.501000	-12.869700		
184.001000	-12.630200		
184.501000	-12.134300		
185.001000	-12.440200		
185.501000	-12.463500		
186.001000	-12.822000		
186.501000	-12.725700		
187.001000	-12.284200		
187.501000	-12.306800		
188.001000	-12.489500		
188.501000	-12.330400		
189.001000	-12.415700		
189.501000	-12.023100		
190.001000	-12.145900		
190.500000	-12.280400		
191.001000	-11.953500		
191.501000	-11.954500		
192.001000	-11.933000		
192.501000	-11.804700		
193.001000	-11.873200		
193.501000	-11.806200		
194.001000	-11.951100		
194.501000	-11.602000		
195.001000	-11.376300		
195.501000	-12.064900		
196.001000	-11.690400		
196.501000	-11.403800		
197.001000	-11.435600		
197.501000	-11.677000		
198.001000	-11.542100		
198.501000	-11.359400		
199.001000	-11.203700		
199.500000	-11.152400		
200.001000	-11.404000		
200.501000	-11.193500		
201.001000	-11.077500		
201.501000	-11.139300		
202.001000	-10.938300		
202.501000	-10.884000		
203.001000	-10.744600		
203.501000	-10.965600		
204.001000	-10.843000		
204.501000	-10.660900		
205.001000	-10.599700		
205.501000	-10.677500		
206.001000	-10.250500		
206.501000	-10.186900		
207.000000	-10.519400		
207.501000	-10.546500		
208.001000	-10.301900		
208.501000	-10.245000		
209.001000	-10.359700		
209.501000	-10.172100		
210.001000	-9.936800		
210.725000	-10.226300		
211.000000	-10.092400		
211.501000	-9.951100		
212.001000	-9.997300		
212.501000	-10.023100		
213.001000	-10.006800		
213.501000	-9.763900		
214.001000	-9.859300		
214.501000	-9.947000		
215.001000	-9.786600		
215.501000	-9.845100		
216.001000	-9.882200		
216.501000	-9.530600		
217.001000	-9.602300		
217.501000	-9.620200		
218.001000	-9.737500		
218.510000	-9.321500		
219.001000	-9.475600		
219.501000	-9.288200		
220.001000	-9.045900		
220.501000	-9.079900		
221.001000	-9.096300		
221.501000	-9.273500		
222.001000	-9.265200		
222.501000	-9.101300		
223.001000	-9.121200		
223.501000	-8.645100		
224.001000	-8.736300		
224.501000	-8.900200		
225.001000	-9.012900		
225.501000	-8.694900		
226.000000	-8.784600		
226.501000	-8.457100		
227.001000	-8.851000		
227.501000	-8.640800		
228.001000	-8.542900		
228.501000	-8.602000		
229.001000	-8.561900		
229.501000	-8.431700		
230.001000	-8.363000		
230.501000	-8.435000		
231.001000	-8.420600		
231.501000	-8.328300		
232.001000	-8.561100		
232.501000	-8.345300		
233.001000	-8.167100		
233.501000	-7.907800		
234.001000	-7.910400		
234.501000	-8.070900		
235.001000	-8.071500		
235.501000	-7.757100		
236.001000	-7.905900		
236.501000	-7.817900		
237.001000	-7.621700		
237.501000	-7.683600		
238.001000	-7.675200		
238.501000	-7.647500		
239.001000	-7.757300		
239.501000	-7.645300		
240.001000	-7.711700		
240.501000	-7.291600		
241.001000	-7.403700		
241.501000	-7.399300		
242.001000	-7.288900		
242.501000	-7.418500		
243.001000	-7.230700		
243.501000	-7.314000		
244.001000	-7.470200		
244.501000	-7.416600		
245.001000	-7.044400		
245.501000	-7.042800		
246.001000	-6.732700		
246.501000	-6.890700		
247.001000	-6.926800		
247.501000	-6.919300		
248.001000	-6.837300		
248.501000	-6.687700		
249.001000	-6.981000		
249.501000	-6.762100		
250.001000	-6.735900		
250.501000	-6.611100		
251.001000	-6.400100		
251.501000	-6.710100		
252.001000	-6.906900		
252.501000	-6.536700		
253.001000	-6.363700		
253.501000	-6.350400		
254.001000	-6.081500		
254.501000	-6.443800		
255.001000	-6.254800		
255.501000	-6.214100		
256.001000	-6.110500		
256.501000	-6.151200		
257.001000	-6.314300		
257.501000	-6.059000		
258.001000	-6.287900		
258.501000	-5.990200		
259.001000	-6.226000		
259.501000	-5.985500		
260.001000	-6.027200		
260.501000	-5.949700		
261.001000	-5.613200		
261.501000	-5.849400		
262.001000	-5.812200		
262.501000	-5.892800		
263.001000	-5.949700		
263.501000	-5.686700		
264.001000	-5.696000		
264.501000	-5.731500		
265.001000	-5.670300		
265.501000	-5.418600		
266.001000	-5.319400		
266.501000	-5.302900		
267.001000	-5.771400		
267.501000	-5.642700		
268.001000	-5.278200		
268.501000	-5.182700		
269.001000	-5.488000		
269.501000	-5.380200		
270.001000	-5.277800		
270.501000	-4.962100		
271.001000	-5.189400		
271.501000	-5.339300		
272.001000	-5.068000		
272.501000	-5.182300		
273.001000	-4.751400		
273.501000	-4.922900		
274.001000	-4.705500		
274.501000	-4.980100		
275.001000	-4.920700		
275.501000	-4.457500		
276.001000	-4.756400		
276.501000	-4.773900		
277.001000	-4.986400		
277.501000	-4.600500		
278.001000	-4.701700		
278.501000	-4.691400		
279.001000	-4.829300		
279.501000	-4.801000		
280.001000	-4.534500		
280.501000	-4.257500		
281.001000	-4.756700		
281.501000	-4.671000		
282.001000	-4.590100		
282.501000	-4.392100		
283.001000	-4.333600		
283.501000	-4.160200		
284.001000	-3.952900		
284.501000	-4.455100		
285.001000	-4.100100		
285.501000	-4.174400		
286.001000	-4.209100		
286.501000	-3.980000		
287.001000	-3.983100		
287.501000	-3.970000		
288.001000	-3.993600		
288.501000	-3.954900		
289.001000	-3.681900		
289.501000	-3.622700		
290.001000	-3.961000		
290.501000	-3.778500		
291.001000	-3.748200		
291.501000	-3.722100		
292.001000	-3.539000		
292.501000	-3.805100		
293.001000	-3.756500		
293.501000	-3.874600		
294.001000	-3.844000		
294.501000	-3.333700		
295.001000	-3.560500		
295.501000	-3.363600		
296.001000	-3.431600		
296.501000	-3.333400		
297.001000	-3.394000		
297.501000	-3.356700		
298.001000	-3.186300		
298.501000	-3.456900		
299.001000	-3.532100		
299.501000	-3.265900		
300.001000	-3.176600		
300.501000	-3.374100		
301.001000	-3.205900		
301.501000	-2.954900		
302.001000	-2.732700		
302.501000	-3.198600		
303.001000	-2.865100		
303.501000	-3.000500		
304.001000	-2.668000		
304.501000	-2.500400		
305.001000	-2.683700		
305.501000	-2.652900		
306.001000	-2.995400		
306.501000	-2.642400		
307.001000	-2.675800		
307.501000	-2.645600		
308.001000	-2.733700		
308.501000	-2.732500		
309.001000	-2.881700		
309.501000	-2.732000		
310.001000	-2.370800		
310.501000	-2.431700		
311.001000	-2.427800		
311.501000	-2.517300		
312.001000	-2.562500		
312.501000	-2.495200		
313.001000	-2.317100		
313.501000	-2.575600		
314.001000	-2.549000		
314.501000	-2.197200		
315.001000	-2.069100		
315.501000	-2.232800		
316.001000	-2.368800		
316.501000	-2.060300		
317.001000	-1.920600		
317.501000	-2.238400		
318.001000	-1.977000		
318.501000	-2.092100		
319.001000	-1.852400		
319.501000	-2.081700		
320.001000	-1.716500		
320.501000	-1.585700		
321.001000	-1.941600		
321.501000	-1.827100		
322.001000	-1.661200		
322.501000	-1.881900		
323.001000	-1.758400		
323.501000	-1.677800		
324.001000	-1.318100		
324.501000	-1.370600		
325.001000	-1.371900		
325.501000	-1.542500		
326.001000	-1.578000		
326.501000	-1.774100		
327.001000	-1.604300		
327.501000	-1.323900		
328.001000	-1.367600		
328.501000	-1.513900		
329.001000	-1.457000		
329.501000	-1.529500		
330.001000	-1.380100		
330.501000	-0.855700		
331.001000	-1.285400		
331.501000	-1.376300		
332.001000	-1.104800		
332.501000	-1.102300		
333.001000	-1.129700		
333.500000	-1.065300		
334.000000	-1.066700		
334.500000	-1.125200		
335.000000	-0.923900		
335.500000	-0.912900		
336.000000	-1.056600		
336.500000	-1.007100		
337.001000	-1.059800		
337.501000	-0.909800		
338.001000	-1.004600		
338.501000	-0.912000		
339.001000	-0.915800		
339.500000	-0.776900		
340.001000	-0.662500		
340.501000	-0.814700		
341.001000	-0.607700		
341.501000	-0.685000		
342.001000	-0.575700		
342.501000	-0.617200		
343.001000	-0.758800		
343.501000	-0.616700		
344.000000	-0.381600		
344.501000	-0.620500		
345.000000	-0.415000		
345.501000	-0.494700		
346.001000	-0.352300		
346.501000	-0.171800		
347.001000	-0.265800		
347.501000	-0.436400		
348.001000	-0.232900		
348.501000	-0.298900		
349.001000	-0.129200		
349.500000	-0.136200		
350.001000	-0.518800		
350.501000	-0.147000		
351.001000	-0.128900		
351.501000	-0.054000		
352.001000	-0.126000		
352.501000	0.022200		
353.001000	-0.211200		
353.501000	0.117900		
354.001000	-0.095500		
354.501000	-0.167400		
355.001000	0.426900		
355.501000	0.172800		
356.001000	-0.013200		
356.501000	-0.026800		
357.001000	0.518600		
357.500000	0.328300		
358.001000	0.159200		
358.501000	0.118600		
359.001000	-0.045500		
359.501000	0.234600		
360.001000	0.553300		
360.501000	0.649300		
361.001000	0.393700		
361.501000	0.166500		
362.000000	0.375600		
362.501000	0.515300		
363.000000	0.601300		
363.500000	0.202900		
364.000000	0.311000		
364.500000	0.665400		
365.001000	0.550600		
365.500000	0.614900		
366.000000	0.621100		
366.500000	0.485500		
367.001000	0.629400		
367.501000	0.687500		
368.001000	0.722600		
368.501000	0.912900		
369.001000	0.913500		
369.501000	0.645500		
370.001000	0.732800		
370.501000	0.731900		
371.001000	0.966500		
371.501000	0.975200		
372.001000	0.922600		
372.501000	0.951200		
373.001000	1.083500		
373.501000	1.160300		
374.001000	1.186600		
374.501000	0.988800		
375.001000	1.118600		
375.501000	0.991700		
376.001000	1.278900		
376.501000	1.387800		
377.001000	0.836500		
377.501000	1.283600		
378.001000	0.907400		
378.501000	0.643200		
379.001000	1.324400		
379.501000	1.586300		
380.001000	1.476500		
380.501000	1.319100		
381.001000	1.184300		
381.501000	1.278700		
382.001000	1.459400		
382.501000	1.515000		
383.001000	1.523800		
383.501000	1.348600		
384.001000	1.258900		
384.501000	1.352000		
385.001000	1.425600		
385.501000	1.453200		
386.001000	1.569000		
386.501000	1.558000		
387.001000	1.531600		
387.501000	1.798500		
388.001000	1.820100		
388.501000	1.693100		
389.001000	1.756500		
389.501000	1.898500		
390.001000	1.859700		
390.501000	1.799100		
391.001000	1.750500		
391.501000	1.909900		
392.001000	1.791600		
392.501000	1.840500		
393.001000	2.096700		
393.501000	2.156300		
394.001000	2.081600		
394.501000	2.168200		
395.001000	2.128300		
395.501000	1.957400		
396.001000	2.047000		
396.501000	2.141000		
397.001000	2.280500		
397.501000	2.068100		
398.001000	2.385900		
398.501000	2.115500		
399.001000	2.277400		
399.501000	2.187200		
400.001000	2.008700		
400.501000	2.350500		
401.001000	2.288600		
401.501000	2.222200		
402.001000	2.432700		
402.501000	2.325500		
403.001000	2.557800		
403.501000	2.563200		
404.001000	2.545000		
404.501000	2.722000		
405.001000	2.710000		
405.501000	2.670900		
406.001000	2.628200		
406.501000	2.533700		
407.001000	2.709300		
407.501000	2.959500		
408.001000	2.733200		
408.501000	2.769000		
409.001000	2.726100		
409.501000	2.601400		
410.001000	2.887900		
410.501000	2.875200		
411.001000	2.630800		
411.501000	2.744500		
412.001000	2.933500		
412.501000	2.911200		
413.001000	2.903900		
413.501000	2.988100		
414.001000	2.850100		
414.501000	2.871500		
415.001000	2.707500		
415.501000	3.286200		
416.001000	3.331500		
416.501000	3.150000		
417.001000	3.051300		
417.501000	2.843500		
418.001000	2.925100		
418.501000	3.029900		
419.001000	3.120300		
419.501000	3.295900		
420.001000	3.374400		
420.501000	3.463500		
421.001000	3.297100		
421.501000	3.521100		
422.001000	3.416700		
422.501000	3.061600		
423.001000	3.163900		
423.501000	3.548400		
424.001000	3.536600		
424.501000	3.634400		
425.001000	3.568100		
425.501000	3.183000		
426.001000	3.557500		
426.501000	3.649800		
427.001000	3.416900		
427.501000	3.508500		
428.001000	3.596100		
428.501000	3.600300		
429.001000	3.480000		
429.501000	3.678600		
430.001000	3.729000		
430.501000	3.843100		
431.001000	3.632400		
431.501000	3.512900		
432.001000	3.382500		
432.501000	3.439400		
433.001000	3.766800		
433.501000	3.525200		
434.001000	3.887400		
434.501000	4.025600		
435.001000	3.877800		
435.501000	3.762000		
436.001000	3.890300		
436.501000	3.838400		
437.001000	3.858100		
437.501000	3.564600		
438.001000	3.766900		
438.501000	4.058000		
439.001000	3.995000		
439.501000	4.098000		
440.001000	4.132500		
440.501000	3.930300		
441.001000	4.085300		
441.501000	4.185800		
442.001000	4.286500		
442.501000	4.468400		
443.001000	4.048300		
443.501000	4.306100		
444.001000	4.248700		
444.501000	4.124500		
445.001000	4.132400		
445.501000	4.197300		
446.001000	4.167800		
446.501000	4.240900		
447.001000	4.615000		
447.501000	4.474000		
448.001000	4.646300		
448.501000	4.186800		
449.001000	4.236400		
449.501000	4.525700		
450.001000	4.626500		
450.501000	4.322800		
451.001000	4.790000		
451.501000	4.543600		
452.001000	4.576400		
452.501000	4.667300		
453.001000	4.636400		
453.501000	4.526900		
454.001000	4.644800		
454.501000	4.544900		
455.001000	4.783900		
455.501000	4.449800		
456.001000	4.622200		
456.501000	4.930200		
457.001000	4.774300		
457.501000	4.511600		
458.001000	4.616600		
458.501000	4.812100		
459.001000	4.731200		
459.501000	4.758400		
460.001000	4.798500		
460.501000	4.620600		
461.001000	4.830400		
461.501000	4.778100		
462.001000	4.990000		
462.501000	4.705200		
463.001000	4.966100		
463.501000	4.736600		
464.001000	4.952900		
464.501000	5.069700		
465.001000	4.880900		
465.501000	4.772600		
466.001000	4.964100		
466.501000	5.157800		
467.001000	5.013700		
467.501000	5.195500		
468.001000	5.146200		
468.501000	5.359800		
469.001000	5.205400		
469.501000	4.982100		
470.001000	4.943000		
470.501000	5.349100		
471.001000	4.994500		
471.501000	5.301800		
472.001000	5.204700		
472.501000	5.358600		
473.001000	5.355500		
473.501000	5.162900		
474.001000	5.470700		
474.501000	5.384700		
475.001000	5.208800		
475.501000	5.416900		
476.001000	5.097800		
476.501000	5.618900		
477.001000	5.753900		
477.501000	5.513400		
478.001000	5.305500		
478.501000	5.528500		
479.001000	5.635800		
479.501000	5.663400		
480.001000	5.685000		
480.501000	5.321700		
481.001000	5.516500		
481.501000	5.417900		
482.001000	5.418500		
482.501000	5.802100		
483.001000	5.666700		
483.501000	5.719600		
484.001000	5.717800		
484.501000	5.909100		
485.001000	5.702400		
485.501000	5.805800		
486.001000	5.774600		
486.501000	5.848700		
487.001000	5.749200		
487.501000	5.875200		
488.001000	6.067500		
488.501000	6.137000		
489.001000	6.092100		
489.501000	5.908400		
490.001000	6.052200		
490.501000	5.963800		
491.001000	5.963300		
491.501000	6.105300		
492.001000	6.299500		
492.501000	5.928300		
493.001000	6.072600		
493.501000	6.322300		
494.001000	6.277800		
494.501000	6.097500		
495.001000	6.098500		
495.501000	6.325400		
496.001000	6.118100		
496.501000	6.255800		
497.001000	6.209500		
497.501000	6.316800		
498.001000	6.633300		
498.501000	6.596600		
499.001000	6.449300		
499.501000	6.220500		
500.001000	6.440200		
500.501000	6.611800		
501.001000	6.221800		
501.501000	6.563600		
502.001000	6.509100		
502.501000	6.380600		
503.001000	6.440700		
503.501000	6.698400		
504.001000	6.665700		
504.501000	6.435000		
505.001000	6.373500		
505.501000	6.557500		
506.001000	6.577300		
506.501000	6.827200		
507.001000	6.315100		
507.501000	6.635000		
508.001000	6.672700		
508.501000	6.672300		
509.001000	6.786700		
509.501000	6.791100		
510.001000	6.887400		
510.501000	6.683400		
511.001000	6.595600		
511.501000	6.644800		
512.001000	6.954700		
512.501000	6.735400		
513.001000	6.763200		
513.501000	6.876700		
514.001000	6.851300		
514.501000	6.906200		
515.001000	6.873300		
515.501000	6.882500		
516.001000	7.117100		
516.501000	6.912500		
517.001000	6.711200		
517.501000	6.992800		
518.001000	6.870300		
518.501000	7.250600		
519.001000	6.941500		
519.501000	7.073900		
520.001000	7.141000		
520.501000	7.200100		
521.001000	6.831300		
521.501000	7.249900		
522.001000	7.139000		
522.501000	7.333500		
523.001000	7.190500		
523.501000	7.038400		
524.001000	7.072000		
524.501000	7.400400		
525.001000	7.275600		
525.501000	7.504300		
526.001000	7.238300		
526.501000	7.231100		
527.001000	7.420700		
527.501000	7.424500		
528.001000	7.353400		
528.501000	7.564400		
529.001000	7.399300		
529.501000	7.363300		
530.001000	7.534000		
530.501000	7.283800		
531.001000	7.250900		
531.501000	7.337300		
532.001000	7.539800		
532.501000	7.264300		
533.001000	7.436100		
533.501000	7.637600		
534.001000	7.410900		
534.501000	7.482600		
535.001000	7.526400		
535.501000	7.609100		
536.001000	7.470600		
536.501000	7.712500		
537.001000	7.780600		
537.501000	7.677300		
538.001000	7.759200		
538.501000	7.881400		
539.001000	7.786700		
539.501000	7.801400		
540.001000	7.726900		
540.501000	7.588500		
541.001000	7.467200		
541.501000	7.659600		
542.001000	7.738200		
542.501000	7.595200		
543.001000	7.762700		
543.501000	7.977300		
544.001000	7.656100		
544.501000	7.799400		
545.001000	7.754100		
545.501000	7.933500		
546.001000	7.667300		
546.501000	7.689400		
547.001000	7.932000		
547.501000	8.052100		
548.001000	7.764900		
548.501000	8.133900		
549.001000	8.255600		
549.501000	8.243900		
550.001000	8.207700		
550.501000	8.071000		
551.001000	7.888500		
551.501000	8.087300		
552.001000	8.313900		
552.501000	7.900000		
553.001000	8.072800		
553.501000	8.281500		
554.001000	7.944200		
554.501000	7.976000		
555.001000	8.231300		
555.501000	8.078100		
556.001000	8.078800		
556.501000	8.371100		
557.001000	8.232200		
557.501000	8.180800		
558.001000	8.232200		
558.501000	8.177200		
559.001000	8.439900		
559.501000	8.251700		
560.001000	8.402700		
560.501000	8.518600		
561.001000	8.387600		
561.501000	8.343800		
562.001000	8.245300		
562.501000	8.199800		
563.001000	8.294300		
563.501000	8.377900		
564.001000	8.274200		
564.501000	8.563900		
565.001000	8.452200		
565.501000	8.571700		
566.001000	8.488700		
566.501000	8.544200		
567.001000	8.719400		
567.501000	8.437800		
568.001000	8.594200		
568.501000	8.370300		
569.001000	8.676600		
569.501000	8.567700		
570.001000	8.393000		
570.501000	8.609600		
571.001000	8.754900		
571.501000	8.728500		
572.001000	8.802400		
572.501000	8.717700		
573.001000	8.507700		
573.501000	8.599700		
574.001000	8.760700		
574.501000	8.589800		
575.001000	8.500200		
575.501000	8.535600		
576.001000	8.829600		
576.501000	8.747800		
577.001000	8.996200		
577.501000	9.045700		
578.001000	8.961000		
578.501000	8.985000		
579.001000	8.941200		
579.501000	8.877600		
580.001000	8.979800		
580.501000	8.749200		
581.001000	9.055500		
581.501000	9.302300		
582.001000	8.997400		
582.501000	8.952600		
583.001000	9.179400		
583.501000	9.146900		
584.001000	9.090600		
584.501000	9.249200		
585.001000	9.167400		
585.501000	8.895300		
586.001000	9.218900		
586.501000	9.182700		
587.001000	9.096300		
587.501000	9.281000		
588.001000	9.310600		
588.501000	9.039600		
589.001000	9.165700		
589.501000	9.253900		
590.001000	9.355800		
590.501000	9.319000		
591.001000	9.386800		
591.501000	8.999400		
592.001000	9.391500		
592.501000	8.997900		
593.001000	9.130700		
593.501000	9.353200		
594.001000	9.564600		
594.501000	9.449200		
595.001000	9.440200		
595.501000	9.449600		
596.001000	9.414800		
596.501000	9.391700		
597.001000	9.357700		
597.501000	9.205900		
598.001000	9.129000		
598.501000	9.454900		
