Date:	Thu, Nov 07, 2013		
measured by:	Rotem		
SiH			
Time [s]	CPD stream	Light	SPV
2352.000000	-575.389000		
2352.500000	-575.319000		
2353.000000	-575.428000		
2353.500000	-575.119000		
2354.000000	-575.135000		
2354.500000	-574.752000		
2355.000000	-575.141000		
2355.500000	-575.034000		
2356.000000	-575.119000		
2356.500000	-575.167000		
2357.000000	-574.944000		
2357.500000	-574.884000		
2358.000000	-575.219000		
2358.500000	-575.214000		
2359.000000	-575.430000		
2359.500000	-575.286000		
2360.000000	-575.145000		
2360.500000	-575.319000		
2361.000000	-575.161000		
2361.500000	-575.224000		
2362.000000	-575.150000		
2362.500000	-575.369000		
2363.000000	-574.772000		
2363.500000	-574.990000		
2364.000000	-575.723000		
2364.500000	-575.330000		
2365.000000	-575.519000		
2365.500000	-575.606000		
2366.000000	-574.877000		
2366.500000	-575.050000		
2367.000000	-575.197000		
2367.500000	-575.117000		
2368.000000	-574.776000		
2368.500000	-575.113000		
2369.000000	-574.965000		
2369.500000	-575.063000		
2370.000000	-574.805000		
2370.500000	-574.827000		
2371.000000	-575.080000		
2371.500000	-575.118000		
2372.000000	-575.262000		
2372.500000	-574.994000		
2373.000000	-575.048000		
2373.500000	-575.071000		
2374.000000	-575.286000		
2374.500000	-575.027000		
2375.000000	-574.878000		
2375.500000	-575.220000		
2376.000000	-575.304000		
2376.500000	-575.018000		
2377.000000	-575.414000		
2377.500000	-575.623000		
2378.000000	-575.657000		
2378.500000	-575.938000		
2379.000000	-575.470000		
2379.500000	-575.199000		
2380.000000	-574.916000		
2380.500000	-575.157000		
2381.000000	-575.108000		
2381.500000	-575.293000		
2382.000000	-575.201000		
2382.500000	-575.188000		
2383.000000	-575.313000		
2383.500000	-575.102000		
2384.000000	-574.867000		
2384.500000	-574.888000		
2385.000000	-574.871000		
2385.500000	-575.094000		
2386.000000	-575.192000		
2386.500000	-575.044000		
2387.000000	-574.902000		
2387.500000	-575.216000		
2388.000000	-575.448000		
2388.500000	-575.251000		
2389.000000	-575.485000		
2389.500000	-575.736000		
2390.000000	-575.236000		
2390.500000	-575.246000		
2391.000000	-575.090000		
2391.500000	-574.773000		
2392.000000	-574.893000		
2392.500000	-575.501000		
2393.000000	-575.171000		
2393.500000	-575.121000		
2394.000000	-575.235000		
2394.500000	-575.395000		
2395.000000	-575.538000		
2395.500000	-575.277000		
2396.000000	-575.367000		
2396.500000	-575.711000		
2397.000000	-575.255000		
2397.500000	-575.418000		
2398.000000	-575.314000		
2398.500000	-574.806000		
2399.000000	-574.922000		
2399.500000	-574.803000		
2400.000000	-574.995000		
2400.500000	-574.936000		
2401.000000	-575.287000		
2401.500000	-575.087000		
2402.000000	-574.825000		
2402.500000	-575.064000		
2403.000000	-575.512000		
2403.500000	-574.903000		
2404.000000	-575.045000		
2404.500000	-575.045000		
2405.000000	-574.773000		
2405.500000	-574.839000		
2406.000000	-574.946000		
2406.500000	-575.265000		
2407.000000	-574.978000		
2407.500000	-574.714000		
2408.000000	-574.822000		
2408.500000	-574.699000		
2409.000000	-575.060000		
2409.500000	-575.601000		
2410.000000	-575.531000		
2410.500000	-575.158000		
2411.000000	-575.219000		
2411.500000	-575.267000		
2412.000000	-575.632000		
2412.500000	-575.560000		
2413.000000	-575.446000		
2413.500000	-575.444000		
2414.000000	-574.981000		
2414.500000	-574.634000		
2415.000000	-574.725000		
2415.500000	-575.208000		
2416.000000	-575.045000		
2416.500000	-574.729000		
2417.000000	-574.942000		
2417.500000	-575.050000		
2418.000000	-575.056000		
2418.500000	-575.378000		
2419.000000	-574.981000		
2419.500000	-575.000000		
2420.000000	-575.116000		
2420.500000	-575.211000		
2421.000000	-575.183000		
2421.500000	-575.434000		
2422.000000	-575.233000		
2422.500000	-575.015000		
2423.000000	-574.947000		
2423.500000	-574.645000		
2424.000000	-575.175000		
2424.500000	-574.661000		
2425.000000	-575.025000		
2425.500000	-575.059000		
2426.000000	-575.051000		
2426.500000	-575.160000		
2427.000000	-575.330000		
2427.500000	-575.127000		
2428.000000	-575.177000		
2428.500000	-574.849000		
2429.000000	-574.994000		
2429.500000	-575.364000		
2430.000000	-575.003000		
2430.500000	-575.141000		
2431.000000	-575.118000		
2431.500000	-574.958000		
2432.000000	-575.268000		
2432.500000	-575.316000		
2433.000000	-575.356000		
2433.500000	-574.897000		
2434.000000	-575.176000		
2434.500000	-575.031000		
2435.000000	-574.813000		
2435.500000	-574.995000		
2436.000000	-574.970000		
2436.500000	-575.378000		
2437.000000	-575.215000		
2437.500000	-575.419000		
2438.000000	-574.995000		
2438.500000	-574.701000		
2439.000000	-575.111000		
2439.500000	-575.226000		
2440.000000	-574.905000		
2440.500000	-574.966000		
2441.000000	-575.548000		
2441.500000	-575.526000		
2442.000000	-575.282000		
2442.500000	-575.064000		
2443.000000	-574.913000		
2443.500000	-574.837000		
2444.000000	-574.820000		
2444.500000	-575.144000		
2445.000000	-575.160000		
2445.500000	-575.301000		
2446.000000	-575.196000		
2446.500000	-575.225000		
2447.000000	-575.189000		
2447.500000	-575.185000		
2448.000000	-575.316000		
2448.500000	-575.478000		
2449.000000	-575.415000		
2449.500000	-575.359000		
2450.000000	-574.707000		
2450.500000	-574.945000		
2451.000000	-574.737000		
2451.500000	-574.706000		
2452.000000	-574.883000		
2452.500000	-575.233000		
2453.000000	-575.684000		
2453.500000	-575.682000		
2454.000000	-575.314000		
2454.500000	-575.210000		
2455.000000	-575.231000		
2455.500000	-574.896000		
2456.000000	-575.299000		
2456.500000	-574.932000		
2457.000000	-574.966000		
2457.500000	-575.119000		
2458.000000	-574.762000		
2458.500000	-574.884000		
2459.000000	-575.235000		
2459.500000	-575.394000		
2460.000000	-575.291000		
2460.500000	-574.953000		
2461.000000	-574.984000		
2461.500000	-575.436000		
2462.000000	-575.570000		
2462.500000	-575.101000		
2463.000000	-575.083000		
2463.500000	-574.904000		
2464.000000	-574.588000		
2464.500000	-574.810000		
2465.000000	-574.830000		
2465.500000	-575.014000		
2466.000000	-574.927000		
2466.500000	-575.052000		
2467.000000	-574.841000		
2467.500000	-574.789000		
2468.000000	-575.274000		
2468.500000	-574.828000		
2469.000000	-574.703000		
2469.500000	-575.010000		
2470.000000	-575.060000		
2470.500000	-574.512000		
2471.000000	-574.758000		
2471.500000	-574.794000		
2472.000000	-574.862000		
2472.500000	-575.238000		
2473.000000	-575.087000		
2473.500000	-574.764000		
2474.000000	-574.799000		
2474.500000	-575.113000		
2475.000000	-574.809000		
2475.500000	-574.894000		
2476.000000	-575.209000		
2476.500000	-575.372000		
2477.000000	-575.050000		
2477.500000	-575.080000		
2478.000000	-575.186000		
2478.500000	-574.813000		
2479.000000	-575.058000		
2479.500000	-575.322000		
2480.000000	-575.833000		
2480.500000	-575.715000		
2481.000000	-576.528000		
2481.500000	-576.041000		
2482.000000	-575.246000		
2482.500000	-574.677000		
2483.000000	-574.762000		
2483.500000	-574.915000		
2484.000000	-574.639000		
2484.500000	-574.987000		
2485.000000	-575.293000		
2485.500000	-575.372000		
2486.000000	-575.666000		
2486.500000	-575.141000		
2487.000000	-574.637000		
2487.500000	-575.050000		
2488.000000	-575.183000		
2488.500000	-575.029000		
2489.000000	-575.071000		
2489.500000	-575.395000		
2490.000000	-575.017000		
2490.500000	-575.129000		
2491.000000	-575.076000		
2491.500000	-574.952000		
2492.000000	-575.190000		
2492.500000	-575.328000		
2493.000000	-574.876000		
2493.500000	-575.487000		
2494.000000	-575.384000		
2494.500000	-575.501000		
2495.000000	-575.488000		
2495.500000	-575.268000		
2496.000000	-575.587000		
2496.500000	-575.964000		
2497.000000	-575.466000		
2497.500000	-575.489000		
2498.000000	-575.441000		
2498.500000	-575.003000		
2499.000000	-575.091000		
2499.500000	-575.498000		
2500.000000	-575.560000		
2500.500000	-575.724000		
2501.000000	-575.273000		
2501.500000	-575.428000		
2502.000000	-575.391000		
2502.500000	-574.563000		
2503.000000	-574.836000		
2503.500000	-575.502000		
2504.000000	-575.377000		
2504.500000	-574.878000		
2505.000000	-575.180000		
2505.500000	-575.106000		
2506.000000	-575.439000		
2506.500000	-575.316000		
2507.000000	-575.592000		
2507.500000	-575.091000		
2508.000000	-574.821000		
2508.500000	-575.218000		
2509.000000	-575.505000		
2509.500000	-575.395000		
2510.000000	-575.383000		
2510.500000	-575.129000		
2511.000000	-574.880000		
2511.500000	-575.049000		
2512.000000	-574.804000		
2512.500000	-575.077000		
2513.000000	-574.954000		
2513.500000	-575.005000		
2514.000000	-575.193000		
2514.500000	-575.336000		
2515.000000	-575.289000		
2515.500000	-574.812000		
2516.000000	-575.205000		
2516.500000	-575.099000		
2517.000000	-575.163000		
2517.500000	-575.411000		
2518.000000	-575.473000		
2518.500000	-574.903000		
2519.000000	-574.737000		
2519.500000	-575.245000		
2520.000000	-575.112000		
2520.500000	-575.490000		
2521.000000	-575.033000		
2521.500000	-574.480000		
2522.000000	-574.601000		
2522.500000	-574.521000		
2523.000000	-574.734000		
2523.500000	-575.090000		
2524.000000	-575.319000		
2524.500000	-575.568000		
2525.000000	-575.529000		
2525.500000	-575.467000		
2526.000000	-574.729000		
2526.500000	-574.709000		
2527.000000	-574.632000		
2527.500000	-574.752000		
2528.000000	-575.051000		
2528.500000	-575.130000		
2529.000000	-574.987000		
2529.500000	-574.987000		
2530.000000	-574.633000		
2530.500000	-574.640000		
2531.000000	-574.793000		
2531.500000	-574.883000		
2532.000000	-574.642000		
2532.500000	-575.236000		
2533.000000	-574.908000		
2533.500000	-574.896000		
2534.000000	-574.977000		
2534.500000	-574.587000		
2535.000000	-574.906000		
2535.500000	-574.987000		
2536.000000	-574.802000		
2536.500000	-574.764000		
2537.000000	-574.801000		
2537.500000	-574.529000		
2538.000000	-574.616000		
2538.500000	-574.872000		
2539.000000	-575.260000		
2539.500000	-575.253000		
2540.000000	-575.261000		
2540.500000	-575.041000		
2541.000000	-574.728000		
2541.500000	-574.912000		
2542.000000	-575.358000		
2542.500000	-575.225000		
2543.000000	-574.987000		
2543.500000	-574.777000		
2544.000000	-574.946000		
2544.500000	-574.985000		
2545.000000	-574.752000		
2545.500000	-574.596000		
2546.000000	-574.931000		
2546.500000	-575.028000		
2547.000000	-575.075000		
2547.500000	-575.299000		
2548.000000	-575.310000		
2548.500000	-574.901000		
2549.000000	-575.029000		
2549.500000	-574.576000		
2550.000000	-574.809000		
2550.500000	-574.793000		
2551.000000	-575.365000		
2551.500000	-574.957000		
2552.000000	-574.505000		
2552.500000	-574.763000		
2553.000000	-574.580000		
2553.500000	-574.810000		
2554.000000	-574.777000		
2554.500000	-574.938000		
2555.000000	-574.699000		
2555.500000	-575.366000		
2556.000000	-574.849000		
2556.500000	-574.992000		
2557.000000	-574.908000		
2557.500000	-574.995000		
2558.000000	-575.026000		
2558.500000	-574.997000		
2559.000000	-574.711000		
2559.500000	-575.084000		
2560.000000	-574.789000		
2560.500000	-575.001000		
2561.000000	-574.691000		
2561.500000	-574.608000		
2562.000000	-575.388000		
2562.500000	-574.977000		
2563.000000	-574.735000		
2563.500000	-574.615000		
2564.000000	-575.123000		
2564.500000	-575.232000		
2565.000000	-575.050000		
2565.500000	-574.767000		
2566.000000	-575.108000		
2566.500000	-574.889000		
2567.000000	-574.874000		
2567.500000	-574.873000		
2568.000000	-575.386000		
2568.500000	-575.359000		
2569.000000	-575.147000		
2569.500000	-575.121000		
2570.000000	-575.077000		
2570.500000	-574.941000		
2571.000000	-574.644000		
2571.500000	-574.917000		
2572.000000	-574.557000		
2572.500000	-575.072000		
2573.000000	-575.055000		
2573.500000	-575.028000		
2574.000000	-575.321000		
2574.500000	-574.956000		
2575.000000	-574.838000		
2575.500000	-575.101000		
2576.000000	-575.466000		
2576.500000	-574.684000		
2577.000000	-574.833000		
2577.500000	-574.895000		
2578.000000	-575.065000		
2578.500000	-575.151000		
2579.000000	-574.914000		
2579.500000	-575.046000		
2580.000000	-574.833000		
2580.500000	-574.856000		
2581.000000	-574.682000		
2581.500000	-574.602000		
2582.000000	-574.820000		
2582.500000	-574.768000		
2583.000000	-574.813000		
2583.500000	-574.886000		
2584.000000	-574.942000		
2584.500000	-574.552000		
2585.000000	-575.060000		
2585.500000	-575.136000		
2586.000000	-575.135000		
2586.500000	-575.460000		
2587.000000	-575.195000		
2587.500000	-575.687000		
2588.000000	-575.594000		
2588.500000	-575.295000		
2589.000000	-574.754000		
2589.500000	-575.374000		
2590.000000	-575.088000		
2590.500000	-575.470000		
2591.000000	-574.879000		
2591.500000	-575.021000		
2592.000000	-574.929000		
2592.500000	-575.113000		
2593.000000	-575.417000		
2593.500000	-575.606000		
2594.000000	-575.703000		
2594.500000	-575.163000		
2595.000000	-574.975000		
2595.500000	-575.182000		
2596.000000	-575.544000		
2596.500000	-574.882000		
2597.000000	-574.900000		
2597.500000	-574.990000		
2598.000000	-575.145000		
2598.500000	-574.706000		
2599.000000	-574.880000		
2599.500000	-574.496000		
2600.000000	-574.564000		
2600.500000	-574.775000		
2601.000000	-574.656000		
2601.500000	-574.482000		
2602.000000	-574.816000		
2602.500000	-574.461000		
2603.000000	-574.693000		
2603.500000	-574.704000		
2604.000000	-574.786000		
2604.500000	-574.388000		
2605.000000	-574.456000		
2605.500000	-574.449000		
2606.000000	-574.795000		
2606.500000	-574.778000		
2607.000000	-574.694000		
2607.500000	-574.721000		
2608.000000	-574.729000		
2608.500000	-574.432000		
2609.000000	-574.837000		
2609.500000	-575.021000		
2610.000000	-575.014000		
2610.500000	-574.938000		
2611.000000	-575.064000		
2611.500000	-575.358000		
2612.000000	-575.635000		
2612.500000	-575.203000		
2613.000000	-575.171000		
2613.500000	-575.475000		
2614.000000	-575.542000		
2614.500000	-575.112000		
2615.000000	-574.960000		
2615.500000	-574.860000		
2616.000000	-574.977000		
2616.500000	-575.375000		
2617.000000	-575.174000		
2617.500000	-574.993000		
2618.000000	-574.674000		
2618.500000	-574.647000		
2619.000000	-574.978000		
2619.500000	-575.092000		
2620.000000	-574.960000		
2620.500000	-574.916000		
2621.000000	-574.830000		
2621.500000	-574.582000		
2622.000000	-574.757000		
2622.500000	-574.917000		
2623.000000	-574.881000		
2623.500000	-574.828000		
2624.000000	-574.973000		
2624.500000	-575.074000		
2625.000000	-574.497000		
2625.500000	-574.290000		
2626.000000	-574.838000		
2626.500000	-575.014000		
2627.000000	-575.349000		
2627.500000	-574.914000		
2628.000000	-575.294000		
2628.500000	-574.918000		
2629.000000	-574.797000		
2629.500000	-575.145000		
2630.000000	-575.017000		
2630.500000	-575.612000		
2631.000000	-575.179000		
2631.500000	-574.936000		
2632.000000	-574.886000		
2632.500000	-574.805000		
2633.000000	-574.708000		
2633.500000	-574.864000		
2634.000000	-575.343000		
2634.500000	-575.485000		
2635.000000	-575.247000		
2635.500000	-574.942000		
2636.000000	-574.673000		
2636.500000	-574.959000		
2637.000000	-574.880000		
2637.500000	-575.039000		
2638.000000	-575.396000		
2638.500000	-575.405000		
2639.000000	-575.083000		
2639.500000	-575.166000		
2640.000000	-574.952000		
2640.500000	-575.217000		
2641.000000	-575.168000		
2641.500000	-575.231000		
2642.000000	-574.919000		
2642.500000	-575.043000		
2643.000000	-575.810000		
2643.500000	-575.745000		
2644.000000	-576.618000		
2644.500000	-575.900000		
2645.000000	-575.726000		
2645.500000	-575.150000		
2646.000000	-575.452000		
2646.500000	-574.845000		
2647.000000	-575.006000		
2647.500000	-575.033000		
2648.000000	-575.149000		
2648.500000	-575.033000		
2649.000000	-574.839000		
2649.500000	-575.305000		
2650.000000	-575.586000		
2650.500000	-575.551000		
2651.000000	-574.753000		
2651.500000	-574.980000		
2652.000000	-574.996000		
2652.500000	-574.729000		
2653.000000	-574.911000		
2653.500000	-574.780000		
2654.000000	-574.905000		
2654.500000	-575.128000		
2655.000000	-575.050000		
2655.500000	-574.708000		
2656.000000	-574.632000		
2656.500000	-574.720000		
2657.000000	-574.681000		
2657.500000	-574.988000		
2658.000000	-575.122000		
2658.500000	-575.085000		
2659.000000	-575.661000		
2659.500000	-575.569000		
2660.000000	-574.913000		
2660.500000	-574.783000		
2661.000000	-574.759000		
2661.500000	-574.820000		
2662.000000	-574.984000		
2662.500000	-574.852000		
2663.000000	-574.702000		
2663.500000	-574.368000		
2664.000000	-574.888000		
2664.500000	-575.340000		
2665.000000	-574.971000		
2665.500000	-574.890000		
2666.000000	-574.743000		
2666.500000	-574.787000		
2667.000000	-574.889000		
2667.500000	-574.577000		
2668.000000	-574.661000		
2668.500000	-574.636000		
2669.000000	-574.464000		
2669.500000	-574.886000		
2670.000000	-575.284000		
2670.500000	-575.124000		
2671.000000	-575.155000		
2671.500000	-575.249000		
2672.000000	-575.169000		
2672.500000	-574.904000		
2673.000000	-574.794000		
2673.500000	-574.647000		
2674.000000	-574.836000		
2674.500000	-574.760000		
2675.000000	-574.640000		
2675.500000	-574.744000		
2676.000000	-575.149000		
2676.500000	-575.014000		
2677.000000	-574.727000		
2677.500000	-574.973000		
2678.000000	-575.233000		
2678.500000	-575.261000		
2679.000000	-575.009000		
2679.500000	-575.209000		
2680.000000	-575.480000		
2680.500000	-575.286000		
2681.000000	-574.998000		
2681.500000	-575.126000		
2682.000000	-575.177000		
2682.500000	-575.162000		
2683.000000	-574.684000		
2683.500000	-575.063000		
2684.000000	-574.666000		
2684.500000	-574.767000		
2685.000000	-574.867000		
2685.500000	-574.716000		
2686.000000	-574.677000		
2686.500000	-574.460000		
2687.000000	-574.680000		
2687.500000	-575.082000		
2688.000000	-574.887000		
2688.500000	-574.677000		
2689.000000	-574.536000		
2689.500000	-575.047000		
2690.000000	-574.914000		
2690.500000	-574.937000		
2691.000000	-574.899000		
2691.500000	-574.632000		
2692.000000	-574.479000		
2692.500000	-574.658000		
2693.000000	-574.893000		
2693.500000	-575.198000		
2694.000000	-574.955000		
2694.500000	-574.806000		
2695.000000	-574.492000		
2695.500000	-574.714000		
2696.000000	-574.915000		
2696.500000	-574.706000		
2697.000000	-574.932000		
2697.500000	-574.806000		
2698.000000	-574.774000		
2698.500000	-574.939000		
2699.000000	-575.107000		
2699.500000	-575.299000		
2700.000000	-575.137000		
2700.500000	-574.896000		
2701.000000	-575.029000		
2701.500000	-574.828000		
2702.000000	-574.394000		
2702.500000	-574.397000		
2703.000000	-574.983000		
2703.500000	-575.044000		
2704.000000	-575.205000		
2704.500000	-574.746000		
2705.000000	-574.893000		
2705.500000	-574.883000		
2706.000000	-574.769000		
2706.500000	-574.586000		
2707.000000	-575.105000		
2707.500000	-574.829000		
2708.000000	-574.372000		
2708.500000	-574.747000		
2709.000000	-574.613000		
2709.500000	-574.575000		
2710.000000	-574.518000		
2710.500000	-575.138000		
2711.000000	-574.826000		
2711.500000	-574.784000		
2712.000000	-574.821000		
2712.500000	-574.636000		
2713.000000	-575.009000		
2713.500000	-574.652000		
2714.000000	-574.832000		
2714.500000	-574.662000		
2715.000000	-574.637000		
2715.500000	-574.859000		
2716.000000	-574.621000		
2716.500000	-574.881000		
2717.000000	-574.437000		
2717.500000	-574.541000		
2718.000000	-574.864000		
2718.500000	-574.276000		
2719.000000	-574.387000		
2719.500000	-574.665000		
2720.000000	-574.732000		
2720.500000	-575.188000		
2721.000000	-574.991000		
2721.500000	-574.847000		
2722.000000	-574.562000		
2722.500000	-574.710000		
2723.000000	-574.657000		
2723.500000	-574.937000		
2724.000000	-574.739000		
2724.500000	-574.552000		
2725.000000	-574.633000		
2725.500000	-574.473000		
2726.000000	-574.606000		
2726.500000	-574.509000		
2727.000000	-574.575000		
2727.500000	-574.856000		
2728.000000	-575.129000		
2728.500000	-574.751000		
2729.000000	-574.899000		
2729.500000	-574.519000		
2730.000000	-574.627000		
2730.500000	-574.834000		
2731.000000	-574.736000		
2731.500000	-574.738000		
2732.000000	-575.136000		
2732.500000	-574.752000		
2733.000000	-574.862000		
2733.500000	-574.862000		
2734.000000	-574.663000		
2734.500000	-574.914000		
2735.000000	-574.625000		
2735.500000	-574.951000		
2736.000000	-574.863000		
2736.500000	-574.752000		
2737.000000	-574.712000		
2737.500000	-575.094000		
2738.000000	-574.905000		
2738.500000	-575.072000		
2739.000000	-575.022000		
2739.500000	-575.114000		
2740.000000	-574.832000		
2740.500000	-575.261000		
2741.000000	-575.166000		
2741.500000	-574.524000		
2742.000000	-574.743000		
2742.500000	-575.075000		
2743.000000	-575.118000		
2743.500000	-575.142000		
2744.000000	-574.909000		
2744.500000	-574.879000		
2745.000000	-574.928000		
2745.500000	-574.955000		
2746.000000	-574.820000		
2746.500000	-574.288000		
2747.000000	-574.634000		
2747.500000	-574.679000		
2748.000000	-574.826000		
2748.500000	-575.170000		
2749.000000	-575.246000		
2749.500000	-574.826000		
2750.000000	-575.459000		
2750.500000	-574.928000		
2751.000000	-574.874000		
2751.500000	-574.810000		
2752.000000	-574.689000		
2752.500000	-574.869000		
2753.000000	-574.869000		
2753.500000	-574.675000		
2754.000000	-574.944000		
2754.500000	-575.004000		
2755.000000	-575.149000		
2755.500000	-574.857000		
2756.000000	-574.908000		
2756.500000	-575.255000		
2757.000000	-575.059000		
2757.500000	-574.787000		
2758.000000	-574.987000		
2758.500000	-575.240000		
2759.000000	-574.838000		
2759.500000	-574.577000		
2760.000000	-574.876000		
2760.500000	-575.293000		
2761.000000	-575.123000		
2761.500000	-575.038000		
2762.000000	-574.953000		
2762.500000	-574.831000		
2763.000000	-574.346000		
2763.500000	-574.623000		
2764.000000	-575.110000		
2764.500000	-575.175000		
2765.000000	-574.920000		
2765.500000	-575.103000		
2766.000000	-574.917000		
2766.500000	-574.940000		
2767.000000	-574.780000		
2767.500000	-574.771000		
2768.000000	-574.770000		
2768.500000	-574.568000		
2769.000000	-575.051000		
2769.500000	-575.290000		
2770.000000	-575.180000		
2770.500000	-574.934000		
2771.000000	-574.807000		
2771.500000	-574.879000		
2772.000000	-574.475000		
2772.500000	-574.581000		
2773.000000	-574.799000		
2773.500000	-575.068000		
2774.000000	-574.602000		
2774.500000	-574.762000		
2775.000000	-574.934000		
2775.500000	-574.989000		
2776.000000	-575.023000		
2776.500000	-575.262000		
2777.000000	-574.743000		
2777.500000	-574.945000		
2778.000000	-575.177000		
2778.500000	-574.924000		
2779.000000	-575.097000		
2779.500000	-574.802000		
2780.000000	-574.585000		
2780.500000	-574.849000		
2781.000000	-574.451000		
2781.500000	-574.879000		
2782.000000	-574.960000		
2782.500000	-574.673000		
2783.000000	-575.036000		
2783.500000	-574.921000		
2784.000000	-574.768000		
2784.500000	-574.514000		
2785.000000	-574.660000		
2785.500000	-574.683000		
2786.000000	-574.567000		
2786.500000	-574.996000		
2787.000000	-574.827000		
2787.500000	-574.698000		
2788.000000	-574.463000		
2788.500000	-574.550000		
2789.000000	-574.616000		
2789.500000	-574.816000		
2790.000000	-574.897000		
2790.500000	-574.544000		
2791.000000	-574.575000		
2791.500000	-574.913000		
2792.000000	-574.675000		
2792.500000	-574.427000		
2793.000000	-574.372000		
2793.500000	-574.794000		
2794.000000	-575.286000		
2794.500000	-575.012000		
2795.000000	-574.760000		
2795.500000	-574.958000		
2796.000000	-574.901000		
2796.500000	-574.550000		
2797.000000	-574.377000		
2797.500000	-574.548000		
2798.000000	-574.563000		
2798.500000	-574.136000		
2799.000000	-574.055000		
2799.500000	-574.624000		
2800.000000	-574.537000		
2800.500000	-574.767000		
2801.000000	-574.703000		
2801.500000	-574.749000		
2802.000000	-574.655000		
2802.500000	-574.653000		
2803.000000	-574.614000		
2803.500000	-574.653000		
2804.000000	-574.551000		
2804.500000	-574.486000		
2805.000000	-574.686000		
2805.500000	-574.720000		
2806.000000	-574.517000		
2806.500000	-574.345000		
2807.000000	-574.254000		
2807.500000	-574.254000		
2808.000000	-574.893000		
2808.500000	-574.990000		
2809.000000	-574.917000		
2809.500000	-574.817000		
2810.000000	-574.558000		
2810.500000	-574.533000		
2811.000000	-574.720000		
2811.500000	-574.606000		
2812.000000	-574.488000		
2812.500000	-574.640000		
2813.000000	-574.755000		
2813.500000	-574.742000		
2814.000000	-574.499000		
2814.500000	-574.570000		
2815.000000	-575.199000		
2815.500000	-574.909000		
2816.000000	-574.619000		
2816.500000	-574.472000		
2817.000000	-574.509000		
2817.500000	-574.631000		
2818.000000	-574.966000		
2818.500000	-574.910000		
2819.000000	-575.031000		
2819.500000	-574.880000		
2820.000000	-574.736000		
2820.500000	-574.863000		
2821.000000	-574.582000		
2821.500000	-574.415000		
2822.000000	-574.540000		
2822.500000	-574.675000		
2823.000000	-574.376000		
2823.500000	-574.782000		
2824.000000	-574.573000		
2824.500000	-574.513000		
2825.000000	-574.549000		
2825.500000	-574.603000		
2826.000000	-574.825000		
2826.500000	-575.078000		
2827.000000	-574.589000		
2827.500000	-574.303000		
2828.000000	-574.706000		
2828.500000	-574.549000		
2829.000000	-575.010000		
2829.500000	-574.931000		
2830.000000	-574.827000		
2830.500000	-574.878000		
2831.000000	-574.290000		
2831.500000	-574.444000		
2832.000000	-574.520000		
2832.500000	-574.617000		
2833.000000	-574.884000		
2833.500000	-574.491000		
2834.000000	-574.703000		
2834.500000	-574.908000		
2835.000000	-574.647000		
2835.500000	-574.729000		
2836.000000	-574.577000		
2836.500000	-574.258000		
2837.000000	-574.415000		
2837.500000	-574.727000		
2838.000000	-574.632000		
2838.500000	-574.935000		
2839.000000	-574.477000		
2839.500000	-574.528000		
2840.000000	-574.923000		
2840.500000	-575.036000		
2841.000000	-575.239000		
2841.500000	-575.114000		
2842.000000	-575.035000		
2842.500000	-574.869000		
2843.000000	-574.800000		
2843.500000	-574.515000		
2844.000000	-574.782000		
2844.500000	-575.537000		
2845.000000	-575.324000		
2845.500000	-575.242000		
2846.000000	-574.934000		
2846.500000	-574.704000		
2847.000000	-574.830000		
2847.500000	-574.444000		
2848.000000	-574.665000		
2848.500000	-574.606000		
2849.000000	-574.567000		
2849.500000	-574.624000		
2850.000000	-574.851000		
2850.500000	-574.353000		
2851.000000	-574.795000		
2851.500000	-575.540000		
2852.000000	-575.623000		
2852.500000	-575.405000		
2853.000000	-575.220000		
2853.500000	-575.393000		
2854.000000	-575.205000		
2854.500000	-574.858000		
2855.000000	-575.048000		
2855.500000	-574.877000		
2856.000000	-575.377000		
2856.500000	-575.021000		
2857.000000	-574.786000		
2857.500000	-574.628000		
2858.000000	-575.023000		
2858.500000	-574.844000		
2859.000000	-574.865000		
2859.500000	-574.463000		
2860.000000	-574.522000		
2860.500000	-574.790000		
2861.000000	-574.915000		
2861.500000	-574.480000		
2862.000000	-574.533000		
2862.500000	-574.442000		
2863.000000	-574.538000		
2863.500000	-574.370000		
2864.000000	-574.219000		
2864.500000	-574.642000		
2865.000000	-574.549000		
2865.500000	-574.459000		
2866.000000	-574.543000		
2866.500000	-574.568000		
2867.000000	-574.584000		
2867.500000	-574.315000		
2868.000000	-574.670000		
2868.500000	-574.669000		
2869.000000	-574.221000		
2869.500000	-574.335000		
2870.000000	-574.269000		
2870.500000	-574.219000		
2871.000000	-574.389000		
2871.500000	-574.377000		
2872.000000	-574.221000		
2872.500000	-574.352000		
2873.000000	-574.217000		
2873.500000	-574.417000		
2874.000000	-574.356000		
2874.500000	-574.249000		
2875.000000	-574.746000		
2875.500000	-574.645000		
2876.000000	-574.528000		
2876.500000	-574.246000		
2877.000000	-574.331000		
2877.500000	-574.243000		
2878.000000	-574.220000		
2878.500000	-574.315000		
2879.000000	-574.269000		
2879.500000	-574.162000		
2880.000000	-575.232000		
2880.500000	-575.248000		
2881.000000	-575.014000		
2881.500000	-574.627000		
2882.000000	-575.124000		
2882.500000	-575.220000		
2883.000000	-575.225000		
2883.500000	-575.343000		
2884.000000	-574.814000		
2884.500000	-574.849000		
2885.000000	-575.000000		
2885.500000	-574.636000		
2886.000000	-574.383000		
2886.500000	-574.467000		
2887.000000	-574.347000		
2887.500000	-574.411000		
